ID	注释	18
10103099	十香-天使技能描述	[杀意连斩]在结束时还将额外释放3道剑气
10103100	十香-天使技能描述	[杀意连斩]对精英怪物造成6%的额外伤害
10103101	十香-天使技能描述	[杀意连斩]对精英怪物造成9%的额外伤害
10103102	十香-天使技能描述	[杀意连斩]对精英怪物造成12%的额外伤害
10103103	十香-天使技能描述	[杀意连斩]对精英怪物造成15%的额外伤害
10103104	十香-被动技能描述	普攻伤害+50%
10103105	十香-被动技能描述	近战命中目标后将获得1层狂战印记,每层狂战印记使自身伤害+5%,持续3s,狂战印记最多叠加5层。
10103106	十香-被动技能描述	每当连击数达到10/20/30/40时,伤害+10%/20%/30%/40%。
10103107	十香-被动技能描述	当前生命值每降低10%,防御+10%
10103108	十香-被动技能描述	格挡率+10%,每次格挡恢复2%最大生命值。
10103109	十香-被动技能描述	生命值大于70%时,攻击+30%
10103110	十香-被动技能描述	当技能1蓄力1次/2次/3次时,伤害+10%/20%/30%。
10103111	十香-被动技能描述	技能2伤害+20%,同时对处于减益效果的敌人伤害+50%
10103112	十香-被动技能描述	必杀命中目标后,5秒内剑气造成的伤害提高5%,最多可叠加5层
10103113	十香-被动技能描述	剑气命中敌人时,会减速敌人30%移动速度
10103114	十香-被动技能描述	剑气暴击率+20%,暴击伤害+50%
10103115	十香-被动技能描述	剑气对生命值高于70%的目标伤害+50%
10103116	十香-被动技能描述	当单次受伤大于最大生命值的15%时,将获得最大生命值30%的护盾,冷却30秒。
10103117	十香-被动技能描述	出场后15秒内,攻击和防御分别+50%,30%
10103118	十香-被动技能描述	每次击杀目标,都有20%的几率恢复5%的最大生命值
10103119	十香-被动技能描述	技能1冷却时间-2秒,技能2冷却时间-1秒,必杀冷却时间-3秒
10203001	折纸-天使技能描述	觉醒-1级
10203002	折纸-天使技能描述	觉醒-2级
10203003	折纸-天使技能描述	觉醒-3级
10203004	折纸-天使技能描述	觉醒-4级
10203005	折纸-天使技能描述	普攻对精灵伤害+5%
10203006	折纸-天使技能描述	普攻对精灵伤害+10%
10203007	折纸-天使技能描述	普攻对精灵伤害+15%
10203008	折纸-天使技能描述	折纸普攻连续释放4段攻击
10203009	折纸-天使技能描述	普攻攻速+10%
10203010	折纸-天使技能描述	普攻攻速+10%
10203011	折纸-天使技能描述	普攻攻速+10%
10203012	折纸-天使技能描述	普攻攻速+10%
10203013	折纸-天使技能描述	普攻对精英怪物造成4%的额外伤害
10203014	折纸-天使技能描述	普攻对精英怪物造成8%的额外伤害
10203015	折纸-天使技能描述	普攻对精英怪物造成12%的额外伤害
10203016	折纸-天使技能描述	折纸普攻连续释放5段攻击
10203017	折纸-天使技能描述	普攻暴击后,暴击率+2%,持续5秒,不可叠加替换
10203018	折纸-天使技能描述	普攻暴击后,暴击率+4%,持续5秒,不可叠加替换
10203019	折纸-天使技能描述	普攻暴击后,暴击率+6%,持续5秒,不可叠加替换
10203020	折纸-天使技能描述	普攻穿透率+3%
10203021	折纸-天使技能描述	普攻穿透率+5%
10203022	折纸-天使技能描述	普攻穿透率+7%
10203023	折纸-天使技能描述	普攻穿透率+10%
10203024	折纸-天使技能描述	普攻攻击范围+20%
10203025	折纸-天使技能描述	普攻伤害+5%
10203026	折纸-天使技能描述	普攻伤害+10%
10203027	折纸-天使技能描述	普攻伤害+15%
10203028	折纸-天使技能描述	普攻伤害+20%
10203029	折纸-天使技能描述	[充能斩击]技能伤害+5%
10203030	折纸-天使技能描述	[充能斩击]技能伤害+10%
10203031	折纸-天使技能描述	[充能斩击]技能伤害+15%
10203032	折纸-天使技能描述	[充能斩击]技能伤害+20%
10203033	折纸-天使技能描述	[充能斩击]向前方快速斩击的次数增加到8次
10203034	折纸-天使技能描述	[充能斩击]能量值消耗-1
10203035	折纸-天使技能描述	[充能斩击]能量值消耗-2
10203036	折纸-天使技能描述	[充能斩击]能量值消耗-3
10203037	折纸-天使技能描述	[充能斩击]对精英怪伤害+4%
10203038	折纸-天使技能描述	[充能斩击]对精英怪伤害+8%
10203039	折纸-天使技能描述	[充能斩击]对精英怪伤害+12%
10203040	折纸-天使技能描述	[充能斩击]在8次斩击完后还将对目标进行一次上挑
10203041	折纸-天使技能描述	[充能斩击]使用后,获得10%的闪避率,持续5秒
10203042	折纸-天使技能描述	[充能斩击]使用后,获得15%的闪避率,持续5秒
10203043	折纸-天使技能描述	[充能斩击]使用后,获得20%的闪避率,持续5秒
10203044	折纸-天使技能描述	[充能斩击]使用后,获得25%的闪避率,持续5秒
10203045	折纸-天使技能描述	[充能斩击]技能攻速+3%
10203046	折纸-天使技能描述	[充能斩击]技能攻速+6%
10203047	折纸-天使技能描述	[充能斩击]技能攻速+9%
10203048	折纸-天使技能描述	[充能斩击]攻击范围+20%
10203049	折纸-天使技能描述	[充能斩击]暴击时,还将对目标造成1次攻击力10%的额外伤害
10203050	折纸-天使技能描述	[充能斩击]暴击时,还将对目标造成1次攻击力15%的额外伤害
10203051	折纸-天使技能描述	[充能斩击]暴击时,还将对目标造成1次攻击力20%的额外伤害
10203052	折纸-天使技能描述	[充能斩击]暴击时,还将对目标造成1次攻击力25%的额外伤害
10203053	折纸-天使技能描述	[All-Dist加特林]暴击率+2%
10203054	折纸-天使技能描述	[All-Dist加特林]暴击率+4%
10203055	折纸-天使技能描述	[All-Dist加特林]暴击率+6%
10203056	折纸-天使技能描述	格林机枪发射子弹的数量增加到20枚
10203057	折纸-天使技能描述	[All-Dist加特林]技能伤害+5%
10203058	折纸-天使技能描述	[All-Dist加特林]技能伤害+5%
10203059	折纸-天使技能描述	[All-Dist加特林]技能伤害+5%
10203060	折纸-天使技能描述	[All-Dist加特林]技能伤害+5%
10203061	折纸-天使技能描述	[All-Dist加特林]能量值消耗-1
10203062	折纸-天使技能描述	[All-Dist加特林]能量值消耗-2
10203063	折纸-天使技能描述	[All-Dist加特林]能量值消耗-3
10203064	折纸-天使技能描述	具象出2挺格林机枪,每挺机枪发射20枚子弹
10203065	折纸-天使技能描述	[All-Dist加特林]对精英怪伤害+4%
10203066	折纸-天使技能描述	[All-Dist加特林]对精英怪伤害+8%
10203067	折纸-天使技能描述	[All-Dist加特林]对精英怪伤害+12%
10203068	折纸-天使技能描述	[All-Dist加特林]技能穿透率+3%
10203069	折纸-天使技能描述	[All-Dist加特林]技能穿透率+5%
10203070	折纸-天使技能描述	[All-Dist加特林]技能穿透率+7%
10203071	折纸-天使技能描述	[All-Dist加特林]技能穿透率+10%
10203072	折纸-天使技能描述	在2挺格林枪子弹发射完后,还将具象出激光炮对前方的敌人进行轰击
10203073	折纸-天使技能描述	被技能[All-Dist加特林]命中的目标,防御力减少10%
10203074	折纸-天使技能描述	被技能[All-Dist加特林]命中的目标,防御力减少15%
10203075	折纸-天使技能描述	被技能[All-Dist加特林]命中的目标,防御力减少20%
10203076	折纸-天使技能描述	被技能[All-Dist加特林]命中的目标,防御力减少25%
10203077	折纸-天使技能描述	[毁灭弹幕]技能伤害+5%
10203078	折纸-天使技能描述	[毁灭弹幕]技能伤害+15%
10203079	折纸-天使技能描述	[毁灭弹幕]技能伤害+20%
10203080	折纸-天使技能描述	[毁灭弹幕]技能伤害+25%
10203082	折纸-天使技能描述	[毁灭弹幕]导弹个数增加,范围扩大
10203083	折纸-天使技能描述	[毁灭弹幕]技能暴击伤害+8%
10203084	折纸-天使技能描述	[毁灭弹幕]技能暴击伤害+16%
10203085	折纸-天使技能描述	[毁灭弹幕]技能暴击伤害+24%
10203086	折纸-天使技能描述	[毁灭弹幕]技能暴击伤害+32%
10203087	折纸-天使技能描述	[毁灭弹幕]能量值消耗-1
10203088	折纸-天使技能描述	[毁灭弹幕]能量值消耗-2
10203089	折纸-天使技能描述	[毁灭弹幕]能量值消耗-3
10203090	折纸-天使技能描述	[毁灭弹幕]导弹个数增加,范围扩大,并且会在地面形成持续的火焰伤害
10203091	折纸-天使技能描述	[毁灭弹幕]技能暴击率+3%
10203092	折纸-天使技能描述	[毁灭弹幕]技能暴击率+6%
10203093	折纸-天使技能描述	[毁灭弹幕]技能暴击率+9%
10203094	折纸-天使技能描述	[毁灭弹幕]命中目标时,有+5%几率眩晕目标3秒
10203095	折纸-天使技能描述	[毁灭弹幕]命中目标时,有+8%几率眩晕目标3秒
10203096	折纸-天使技能描述	[毁灭弹幕]命中目标时,有+12%几率眩晕目标3秒
10203097	折纸-天使技能描述	[毁灭弹幕]命中目标时,有+15%几率眩晕目标3秒
10203098	折纸-天使技能描述	[毁灭弹幕]飞到空中发射导弹,并使用光剑向地面冲击造成范围爆炸
10203099	折纸-天使技能描述	[毁灭弹幕]对精英怪物伤害+4%
10203100	折纸-天使技能描述	[毁灭弹幕]对精英怪物伤害+8%
10203101	折纸-天使技能描述	[毁灭弹幕]对精英怪物伤害+12%
10203102	折纸-被动技能描述	近战攻击产生暴击后,物理伤害+15%,持续5秒
10203103	折纸-被动技能描述	普攻、[充能斩击]暴击时,有15%几率对目标造成最大生命值10%的伤害。
10203104	折纸-被动技能描述	物理伤害类技能暴击率+10%,暴击伤害+30%
10203105	折纸-被动技能描述	近战类技能将对目标造成30%额外火焰伤害
10203106	折纸-被动技能描述	受到火焰伤害的目标,有30%的几率被灼伤,持续在5秒,每秒受到攻击者20%攻击力的火焰伤害,最多可叠加5层
10203107	折纸-被动技能描述	火焰伤害+20%
10203108	折纸-被动技能描述	弹药类技能使用后,3s内使用的下个弹药类技能伤害+15%
10203109	折纸-被动技能描述	弹药类技能伤害+10%
10203110	折纸-被动技能描述	弹药类技能的能量值消耗减少3点
10203111	折纸-被动技能描述	每次击杀敌人都将恢复20%的能量值
10203112	折纸-被动技能描述	能量恢复速度提高到15点/秒
10203113	折纸-被动技能描述	普攻不再消耗能量,且每次命中目标时恢复1点能量
10203114	折纸-被动技能描述	能量值上限+30
10203115	折纸-被动技能描述	攻速加成将会按25%的比例转化为移动速度加成
10203116	折纸-被动技能描述	当生命值低于25%时,将恢复10%最大生命值,同时获得1个15%最大生命值的伤害吸收盾。冷却时间60秒
10203117	折纸-被动技能描述	精灵类伤害+30%
10303001	四糸乃-天使技能描述	觉醒-1级
10303002	四糸乃-天使技能描述	觉醒-2级
10303003	四糸乃-天使技能描述	觉醒-3级
10303004	四糸乃-天使技能描述	觉醒-4级
10303005	四糸乃-天使技能描述	普攻攻击距离+20%
10303006	四糸乃-天使技能描述	普攻攻击距离+50%
10303007	四糸乃-天使技能描述	普攻攻击距离+80%
10303008	四糸乃-天使技能描述	普攻可以连续释放4段伤害
10303009	四糸乃-天使技能描述	普攻可以穿透目标，最多可穿透2个目标
10303010	四糸乃-天使技能描述	普攻可以穿透目标，最多可穿透3个目标
10303011	四糸乃-天使技能描述	普攻可以穿透目标，最多可穿透4个目标
10303012	四糸乃-天使技能描述	普攻命中有10%几率召唤出1个魔法阵,魔法阵将连续释放冰锥,每一枚冰锥对目标造成80%的伤害
10303013	四糸乃-天使技能描述	普攻命中有15%几率召唤出1个魔法阵,魔法阵将连续释放冰锥,每一枚冰锥对目标造成100%的伤害
10303014	四糸乃-天使技能描述	普攻命中有20%几率召唤出1个魔法阵,魔法阵将连续释放冰锥,每一枚冰锥对目标造成120%的伤害
10303015	四糸乃-天使技能描述	普攻命中有25%几率召唤出1个魔法阵,魔法阵将连续释放冰锥,每一枚冰锥对目标造成150%的伤害
10303016	四糸乃-天使技能描述	普攻前3段将不再释放小冰锥，而是释放大冰锥，每一个冰锥对目标造成125%的伤害
10303017	四糸乃-天使技能描述	普攻攻速+3%
10303018	四糸乃-天使技能描述	普攻攻速+5%
10303019	四糸乃-天使技能描述	普攻攻速+7%
10303020	四糸乃-天使技能描述	普攻攻速+10%
10303021	四糸乃-天使技能描述	普攻命中有5%几率给目标附加1层寒冷效果，使其移动速度降低10%,持续6s。当寒冷效果叠加到5层时，将使目标被冻结。
10303022	四糸乃-天使技能描述	普攻命中有10%几率给目标附加1层寒冷效果，使其移动速度降低10%,持续6s。当寒冷效果叠加到5层时，将使目标被冻结。
10303023	四糸乃-天使技能描述	普攻命中有15%几率给目标附加1层寒冷效果，使其移动速度降低10%,持续6s。当寒冷效果叠加到5层时，将使目标被冻结。
10303024	四糸乃-天使技能描述	普攻命中有20%几率给目标附加1层寒冷效果，使其移动速度降低10%,持续6s。当寒冷效果叠加到5层时，将使目标被冻结。
10303025	四糸乃-天使技能描述	普攻最后一段将连续释放3个大冰锥
10303026	四糸乃-天使技能描述	普攻对普通怪物造成5%的额外伤害
10303027	四糸乃-天使技能描述	普攻对普通怪物造成8%的额外伤害
10303028	四糸乃-天使技能描述	普攻对普通怪物造成12%的额外伤害
10303029	四糸乃-天使技能描述	普攻对普通怪物造成15%的额外伤害
10303030	四糸乃-天使技能描述	[极寒冰刺]技能伤害+6%
10303031	四糸乃-天使技能描述	[极寒冰刺]技能伤害+9%
10303032	四糸乃-天使技能描述	[极寒冰刺]技能伤害+12%
