编号	剧本号	顺序	名称	数据类型(只有CG0，正常对话1）	文本内容	跳转（选项）	路径1	人物展示1	位置1	动作1	人物面部1	大小1	表情路径1	表情展示1	表情动作1	路径2	人物展示2	位置2	动作2	人物面部2	大小2	路径3	人物展示3	位置3	动作3	人物面部3	大小3	电话表现路径	电话表现动作	语音	特效	背景	背景大小	背景出现	cg	CG锁定时间	bgm	视频	视频
5006036	5006	36	1	1	「好……好吧！那么，我要涂了唷！」	5006037	1	1	4	0	0	1.2	0	0	0	1	1	5	0	0	1.2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5006037	5006	37	耶俱矢	1	「呵呵……那么，%s，有件事相信不需要问，汝也应该知道才对」	5006038	1	1	4	0	0	1.2	0	0	0	1	1	5	0	0	1.2	0	0	0	0	0	0	0	0	sound/role/yejushi/KAGUYA_S_03.mp3	0	1	1	0	0	0	0	0	0
5006038	5006	38		1	「汝应该会先帮妾身涂防晒乳吧？」	5006039	1	1	4	0	0	1.2	0	0	0	1	1	5	0	0	1.2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5006039	5006	39	夕弦	1	「提问。%s要先帮谁防晒呢？」	5006040-5006041-5006042	1	1	4	0	0	1	0	0	0	1	1	5	0	0	1	0	0	0	0	0	0	0	0	sound/role/xixian/YUZURU_S_01.mp3	0	1	1	0	0	0	0	0	0
5006040	5006	40		1	「我可以两只手一起来！」	5006043	modle/bust/bust_10703	bust_10703.model.json	4	id_favor1	0	1	0	0	0	modle/bust/bust_10803	bust_10803.model.json	5	id_favor1	0	1	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_shatan_day2.png	1	0	0	0	0	0	0
5006041	5006	41		1	「既然分不出先后，那就没办法了…」	5006043	modle/bust/bust_10703	bust_10703.model.json	4	id_favor1	0	1	0	0	0	modle/bust/bust_10803	bust_10803.model.json	5	id_favor1	0	1	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_shatan_day2.png	1	0	0	0	0	0	0
5006042	5006	42		1	「呃，既然如此……那就同时吧」	5006043	modle/bust/bust_10703	bust_10703.model.json	4	id_favor1	0	1	0	0	0	modle/bust/bust_10803	bust_10803.model.json	5	id_favor1	0	1	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_shatan_day2.png	1	0	0	0	0	0	0
5006043	5006	43	耶俱矢&夕弦	1	「——呜，啊，啊啊啊啊！」	5006044	1	1	4	0	0	1	0	0	0	1	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5006044	5006	44	1	1	「你……你们两个……没事吧……！」	5006045	1	1	4	0	0	1	0	0	0	1	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	sound/bgm/date_002.mp3	video/cg_shuangziyongzhuang.mp4	0
5006045	5006	45	耶俱矢	1	「好厉害。」	5006046	1	1	4	0	0	1	0	0	0	1	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5006046	5006	46	夕弦	1	「战栗,神之手指,真是个狠角色。」	5006047	1	1	4	0	0	1	0	0	0	1	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5006047	5006	47	1	1	「我要去下洗手间…」	5006048	1	1	4	0	0	1	0	0	0	1	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5006048	5006	48	村雨令音	1	「……你没事吧，%s。」	5006049	1	1	4	0	0	1	0	0	0	1	1	5	0	0	1	0	0	0	0	0	0	effect/dianhua3/dianhua3	dianhua	0	0	1	1	0	0	0	0	0	0
5006049	5006	49	1	1	「嗯……还撑得下去。你那边呢？等等……」	5006050	1	1	4	0	0	1	0	0	0	1	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5006050	5006	50	1	1	「咦，耶俱矢……？你为什么会在这里？你刚刚不是在那边等我吗？」	5006051	modle/bust/bust_10703	bust_10703.model.json	2	id_favor1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5006051	5006	51	耶俱矢	1	「呵呵……妾身拥有飓风的加持，那点距离对妾身而言根本不成问题。」	5006052	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5006052	5006	52	1	1	「不过，我想问的是你出现在这里的理由……」	5006053	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5006053	5006	53	耶俱矢	1	「总……总而言之，我找你是因为有别的事情！」	5006054-5006055-5006056	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5006054	5006	54		1	 「你说话的方式怎么变了？」	5006057	modle/bust/bust_10703	bust_10703.model.json	2	id_favor1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_shatan_day2.png	1	0	0	0	0	0	0
5006055	5006	55		1	 「我怎么感觉你一下子变了一个人？」	5006057	modle/bust/bust_10703	bust_10703.model.json	2	id_favor1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_shatan_day2.png	1	0	0	0	0	0	0
5006056	5006	56		1	 「咦……你怎么没用那种口气说话？」	5006057	modle/bust/bust_10703	bust_10703.model.json	2	id_favor1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_shatan_day2.png	1	0	0	0	0	0	0
5006057	5006	57	耶俱矢	1	「啊！」	5006058	1	1	2	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5006058	5006	58	耶俱矢	1	「因为我是精灵，像这样，很厉害吧？」	5006059	1	1	2	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5006059	5006	59	1	1	「如果耶俱矢喜欢的话就无所谓。所以，找我有什么事呢？」	5006060	1	1	2	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5006060	5006	60	耶俱矢	1	「%s哟。明天请你选择夕弦吧。」	5006061-5006062-5006063	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	sound/bgm/date_001.mp3	0	0
5006061	5006	61		1	 「为什么会说这样的话？」	5006064	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_shatan_day2.png	1	0	0	0	sound/bgm/date_001.mp3	0	0
5006062	5006	62		1	 「如果选择夕弦的话，你就会消失？」	5006064	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_shatan_day2.png	1	0	0	0	sound/bgm/date_001.mp3	0	0
5006063	5006	63		1	 「你说过获胜的人将会成为八舞的主人格吧？」	5006064	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_shatan_day2.png	1	0	0	0	sound/bgm/date_001.mp3	0	0
5006064	5006	64	耶俱矢	1	「嗯……我也不想消失唷。正因如此我才希望夕弦能活下去。」	5006065	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5006065	5006	65	耶俱矢	1	「希望她能拓展视野，尽情在这个世间享乐。」	5006066	1	1	2	0	0	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5006066	5006	66	1	1	「……你。」	5006067	1	1	2	0	0	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5006067	5006	67	1	1	「啊！令音，刚刚是——」	5006068	1	1	2	0	0	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5006068	5006	68	村雨令音	1	「我听见了，情况……变得相当棘手。如果刚刚那些话不是她的计谋而是真心话的话……」	5006069	1	1	2	0	0	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	effect/dianhua3/dianhua3	dianhua	0	0	1	1	0	0	0	0	0	0
5006069	5006	69		1	「那么明天，不管我方如何煽动，耶俱矢都不会主动亲你。」	5006070	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5006070	5006	70	1	1	「……唔。」	5006071	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5006071	5006	71		1	突然从背后传来了声音，我吃了一惊地回头起来。	5006072	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5006072	5006	72	夕弦	1	「制止。%s，请留步。」	5006073	modle/bust/bust_10803	bust_10803.model.json	2	id_favor1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5006073	5006	73	1	1	「夕弦？怎么了？」	5006074	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5006074	5006	74	夕弦	1	「疑问，耶俱矢跟你说了些什么？」	5006075	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sound/role/xixian/YUZURU_S_01.mp3	0	1	1	0	0	0	0	0	0
5006075	5006	75	夕弦	1	「撤回。请当夕弦没问吧。夕弦大概能猜到。」	5006076	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5006076	5006	76	夕弦	1	「大概是要你明天在做决定的时候选择她吧。」	5006077	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5006077	5006	77	1	1	「不……那个……」	5006078	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5006078	5006	78	夕弦	1	「请求。夕弦想拜托%s一件事。」	5006079	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sound/role/xixian/YUZURU_S_02.mp3	0	1	1	0	0	0	0	0	0
5006079	5006	79	1	1	「请问怎么了吗？」	5006080	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5006080	5006	80	夕弦	1	「请求。%s，这场比赛，请务必选择耶俱矢。」	5006081-5006082-5006083	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sound/role/xixian/YUZURU_S_02.mp3	0	1	1	0	0	0	0	0	0
5006081	5006	81		1	「我不是很明白你的意思」	5006084	modle/bust/bust_10803	bust_10803.model.json	2	id_favor1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_shatan_day2.png	1	0	0	0	sound/bgm/date_001.mp3	0	0
5006082	5006	82		1	「你在说什么…」	5006084	modle/bust/bust_10803	bust_10803.model.json	2	id_favor1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_shatan_day2.png	1	0	0	0	sound/bgm/date_001.mp3	0	0
5006083	5006	83		1	「为什么……要这么做啊？」	5006084	modle/bust/bust_10803	bust_10803.model.json	2	id_favor1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_shatan_day2.png	1	0	0	0	sound/bgm/date_001.mp3	0	0
5006084	5006	84	夕弦	1	「说明。因为耶俱矢比夕弦优越许多，根本无须烦恼。%s应该也很清楚耶俱矢的可爱之处。」	5006085	1	1	2	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5006085	5006	85	夕弦	1	「她虽然有点爱逞强，但是个性直爽、很会照顾他人。」	5006086	1	1	2	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5006086	5006	86	夕弦	1	「而且抱住她那几乎一碰就会断的纤细身体时，其快感只能用天国来形容呀。」	5006087	1	1	2	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5006087	5006	87	夕弦	1	「如果选择耶俱矢，她一定会好好服侍你。请你一定要选择耶俱矢。」	5006088	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5006088	5006	88	1	1	「但是，如果耶俱矢获胜的话，夕弦就会——」	5006089	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5006089	5006	89	夕弦	1	「耶俱矢才是真正有资格成为八舞的精灵。%s你应该也有发现吧？」	5006090	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5006090	5006	90	夕弦	1	「耶俱矢非常有魅力。没有道理不选择耶俱矢。」	5006091	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5006091	5006	91	1	1	「……」	5006092	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5006092	5006	92		1	想让夕弦存活下来的耶俱矢的心意，以及想让耶俱矢存活下来的夕弦的心意……		1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5007001	5007	1	夜刀神十香	1	「%s，发生什么事了吗？」	5007002	modle/bust/bust_10106	bust_10106.model.json	2	id_favor1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_shatan_night.png	1	2	0	0	sound/bgm/date_005.mp3	0	0
5007002	5007	2	1	1	「哎？十香为什么会这么问？」	5007003	1	1	2	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5007003	5007	3	夜刀神十香	1	「总觉得%s正在烦恼着什么呐。」	5007004	1	1	2	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5007004	5007	4		1	「对了，就是和遇见狂三时的时候的反应相当类似。」	5007005-5007006-5007007	1	1	2	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5007005	5007	5	1	1	「谢谢你，十香。」	5007008	modle/bust/bust_10106	bust_10106.model.json	2	id_favor1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_shatan_night.png	1	0	0	0	sound/bgm/date_005.mp3	0	0
5007006	5007	6	1	1	「所以这你这么晚把我带到这里是？」	5007008	modle/bust/bust_10106	bust_10106.model.json	2	id_favor1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_shatan_night.png	1	0	0	0	sound/bgm/date_005.mp3	0	0
5007007	5007	7	1	1	「十香是因为这个才带我来这里的吗？」	5007008	modle/bust/bust_10106	bust_10106.model.json	2	id_favor1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_shatan_night.png	1	0	0	0	sound/bgm/date_005.mp3	0	0
5007008	5007	8	夜刀神十香	1	「姆……该怎么说呢……不对，我是真的想跟%s说说话唷。」	5007009	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5007009	5007	9	1	1	「呐，十香。我能跟你说件事情吗？」	5007010	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5007010	5007	10	夜刀神十香	1	「姆？嗯，不管你说什么我都听唷。」	5007011	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5007011	5007	11		1	十香紧紧的盯着我的脸孔，认真听我讲述。	5007012	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5007012	5007	12	1	1	「耶俱矢与夕弦不是出现在这里吗？虽然令人难以置信，但其实，她们是——」	5007013	1	1	2	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5007013	5007	13		1	随后我便把耶俱矢、夕弦是双子精灵，以及她们为什么而决斗的事情告诉了十香	5007014	1	1	2	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5007014	5007	14	夜刀神十香	1	「真的吗？居然有这种事？」	5007015	1	1	2	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5007015	5007	15	1	1	「没错。事实上，今天早上，耶俱矢对我说了“请你选择夕弦：这种话。」	5007016	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5007016	5007	16	夜刀神十香	1	「什么？怎么可能？这么做的话，耶俱矢会——」	5007017	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5007017	5007	17	1	1	「然后……啊，其实在那之后，夕弦立即对我说了同样的话”请你选择耶俱矢吧“。」	5007018	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5007018	5007	18	夜刀神十香	1	「什么！所以，耶俱矢与夕弦她们……」	5007019	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5007019	5007	19		1	这个瞬间。从前方传来了踏在地面似的声音，我抬起头来。	5007020	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5007020	5007	20		1	接着在那里确认到一位身穿泳衣的少女，我身体变得僵硬。	5007021	modle/bust/bust_10703	bust_10703.model.json	2	id_favor1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5007021	5007	21	耶俱矢	1	「夕弦希望我活下来？这是什么意思？你们在说什么？」	5007022	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	sound/bgm/date_004.mp3	0	0
5007022	5007	22		1	耶倶矢发出了平静却带有激烈的愤怒的声音。	5007023	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5007023	5007	23	1	1	「耶俱矢，冷静——」	5007024	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5007024	5007	24		1	我的心脏由于焦躁而揪成一团。	5007025	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5007025	5007	25	夕弦	1	「要求，请复述。耶俱矢要你选择夕弦？」	5007026	modle/bust/bust_10703	bust_10703.model.json	4	id_favor1	0	1.1	0	0	0	modle/bust/bust_10803	bust_10803.model.json	5	id_favor1	0	1.1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5007026	5007	26		1	从背后传来的脚步声令%s转身过去，在那里是夕弦的身影。	5007027	1	1	4	0	0	1.1	0	0	0	1	1	5	0	0	1.1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5007027	5007	27	1	1	「夕弦，听我解——」	5007028	1	1	4	0	0	1.1	0	0	0	1	1	5	0	0	1.1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5007028	5007	28	耶俱矢&夕弦	1	「开什么玩笑！」		1	1	4	0	0	1	0	0	0	1	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5009001	5009	1	1	1	「呜……！」	5009002-5009003-5009004	modle/bust/bust_10701	bust_10701.model.json	4	id_favor1	0	1	0	0	0	modle/bust/bust_10801	bust_10801.model.json	5	id_favor1	0	1	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_shatan_night.png	1	2	0	0	sound/bgm/date_004.mp3	video/cg_bawuduizhan2.mp4	0
5009002	5009	2		1	「为什么会这样，你们明明都很喜欢对方啊」	5009005	0	0	4	0	0	1	0	0	0	1	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_shatan_night.png	1	0	0	0	0	0	0
5009003	5009	3		1	「快停下，喜欢的表达式不是牺牲！」	5009005	modle/bust/bust_10701	bust_10701.model.json	4	id_favor1	0	1	0	0	0	modle/bust/bust_10801	bust_10801.model.json	5	id_favor1	0	1	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_shatan_night.png	1	0	0	0	0	0	0
5009004	5009	4		1	「住手！你们两个！你们不是最喜欢对方了吗！」	5009005	modle/bust/bust_10701	bust_10701.model.json	4	id_favor1	0	1	0	0	0	modle/bust/bust_10801	bust_10801.model.json	5	id_favor1	0	1	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_shatan_night.png	1	0	0	0	0	0	0
5009005	5009	5	夜刀神十香	1	「%s！小心！有人来了！」	5009006	modle/bust/bust_10106	bust_10106.model.json	2	id_favor1	0	1	modle/bust/bust_103_eff	bust_eff.model.json	id_surprise	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5009006	5009	6	1	1	「是艾莲？」	5009007	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	sound/bgm/date_004.mp3	video/cg_demjiandui.mp4	0
5009007	5009	7	艾莲·梅瑟斯	1	「你终于来到人烟稀少的地方了，十香。虽说还是有一名闲杂人员，但勉强还能接受。」	5009008-5009009	modle/bust/bust_10106	bust_10106.model.json	4	id_favor1	0	1.1	0	0	0	modle/bust/bust_10901	bust_10901.model.json	5	id_favor1	0	1.1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5009008	5009	8	1	1	「你要干什么！AST也不能对平民出手」	5009010	1	1	4	0	0	1.1	0	0	0	1	1	5	0	0	1.1	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_shatan_night.png	1	0	0	0	0	0	0
5009009	5009	9	1	1	「你……到底是谁？难道是AST？」	5009010	1	1	4	0	0	1.1	0	0	0	1	1	5	0	0	1.1	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_shatan_night.png	1	0	0	0	0	0	0
5009010	5009	10	艾莲·梅瑟斯	1	「你知道陆上自卫队的对抗精灵部队呀？不过很可惜，你猜错了。」	5009011	1	1	4	0	0	1.1	modle/bust/bust_103_eff	bust_eff.model.json	id_surprise	1	1	5	0	0	1.1	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_shatan_night.png	1	0	0	0	0	0	0
5009011	5009	11	艾莲·梅瑟斯	1	「“幻兽•邦德思基“小队，暂时先不要出手。」	5009012	1	1	4	0	0	1	0	0	0	1	1	5	0	0	1.1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5009012	5009	12	艾莲·梅瑟斯	1	「让我来试试大名鼎鼎的[”公主“]究竟有什么能耐。」		1	1	4	0	0	1	0	0	0	1	1	5	0	0	1.1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5011001	5011	1		1	十香倒在地上发出很痛苦似的声音，艰难地扭动身体。	5011002	modle/bust/bust_10901	bust_10901.model.json	2	id_favor1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_shatan_night.png	1	0	0	0	sound/bgm/date_004.mp3	0	0
5011002	5011	2	1	1	「十香！」	5011003	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5011003	5011	3		1	我已经不希望这种事情再发生第二次了。	5011004	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5011004	5011	4		1	如果现在这双手里，有拯救十香的力量的话！	5011005	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5011005	5011	5	1	1	「什么？这是[“鏖杀公”]？」	5011006	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5011006	5011	6		1	一把闪耀的光辉之剑，正握在我手中。	5011007	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5011007	5011	7	夜刀神十香	1	「%s？为什么%s会拿着“鏖杀公”？」	5011008	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5011008	5011	8		1	十香惊讶地看着我手里的剑。	5011009	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5011009	5011	9	艾莲·梅瑟斯	1	「你叫%s吧？你到底是什么东西？」	5011010-5011011-5011012	1	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5011010	5011	10	1	1	「我不是东西…不对，我是东西！」	5011013	modle/bust/bust_10901	bust_10901.model.json	2	id_favor1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_shatan_night.png	1	0	0	0	sound/bgm/date_004.mp3	0	0
5011011	5011	11	1	1	「你是什么东西！」	5011013	modle/bust/bust_10901	bust_10901.model.json	2	id_favor1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_shatan_night.png	1	0	0	0	sound/bgm/date_004.mp3	0	0
5011012	5011	12	1	1	「基本上，算是人类。」	5011013	modle/bust/bust_10901	bust_10901.model.json	2	id_favor1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_shatan_night.png	1	0	0	0	sound/bgm/date_004.mp3	0	0
5011013	5011	13	艾莲·梅瑟斯	1	「“幻兽•邦德思基”小队。请将他抓起来。如果抵抗的话，可以打断他的手脚。」	5011014	1	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
5011014	5011	14		1	突然，似乎响起了“啪唧”的声音后，包围着%s和十香的机械人偶们，头部都喷出了火花并扭动身体。	5011015	1	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
