0	注释(名称)	名称文字ID	获取途径	道具类型	子类型	小类型	图标	背包类型	排序索引	星级	品质	总上限	是否支持叠加	单格上限	达总上限转换	是否可以批量使用	单次使用上限	出售收益	交易收益	描述	描述文字ID	价值(策划查看)	自动使用	使用消耗	失效时间	使用收益	是否播放出场效果	购买ID（ItemRecover表ID）	删除
60230305	第3章地狱2-2	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":320,"max":320},{"id":500005,"min":24,"max":24},{"id":500006,"min":200,"max":200},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510220,"num":0,"min":1,"max":1,"weight":7400},{"id":510226,"num":0,"min":1,"max":1,"weight":2800},{"id":510104,"num":0,"min":1,"max":3,"weight":3500},{"id":510154,"num":0,"min":1,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230306	第3章地狱2-3	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":320,"max":320},{"id":500005,"min":24,"max":24},{"id":500006,"min":200,"max":200},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510221,"num":0,"min":1,"max":1,"weight":1000},{"id":510309,"num":0,"min":1,"max":1,"weight":4000},{"id":510104,"num":0,"min":1,"max":3,"weight":3500},{"id":510154,"num":0,"min":1,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230307	第3章地狱3-1	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":320,"max":320},{"id":500005,"min":24,"max":24},{"id":500006,"min":200,"max":200},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510222,"num":0,"min":1,"max":1,"weight":7400},{"id":510107,"num":0,"min":1,"max":1,"weight":3500},{"id":510104,"num":0,"min":1,"max":3,"weight":3500},{"id":510154,"num":0,"min":1,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230308	第3章地狱3-2	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":320,"max":320},{"id":500005,"min":24,"max":24},{"id":500006,"min":200,"max":200},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510223,"num":0,"min":1,"max":1,"weight":7400},{"id":510225,"num":0,"min":1,"max":1,"weight":2800},{"id":510104,"num":0,"min":1,"max":3,"weight":3500},{"id":510154,"num":0,"min":1,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230309	第3章地狱3-3	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":320,"max":320},{"id":500005,"min":24,"max":24},{"id":500006,"min":200,"max":200},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510224,"num":0,"min":1,"max":1,"weight":1000},{"id":510309,"num":0,"min":1,"max":1,"weight":4000},{"id":510104,"num":0,"min":1,"max":3,"weight":3500},{"id":510154,"num":0,"min":1,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230401	第4章地狱1-1	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":405,"max":405},{"id":500005,"min":27,"max":27},{"id":500006,"min":290,"max":290},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510225,"num":0,"min":1,"max":1,"weight":3000},{"id":510240,"num":0,"min":1,"max":1,"weight":1600},{"id":510104,"num":0,"min":2,"max":3,"weight":3500},{"id":510154,"num":0,"min":2,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230402	第4章地狱1-2	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":405,"max":405},{"id":500005,"min":27,"max":27},{"id":500006,"min":290,"max":290},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510226,"num":0,"min":1,"max":1,"weight":3000},{"id":510239,"num":0,"min":1,"max":1,"weight":1600},{"id":510104,"num":0,"min":2,"max":3,"weight":3500},{"id":510154,"num":0,"min":2,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230403	第4章地狱1-3	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":405,"max":405},{"id":500005,"min":27,"max":27},{"id":500006,"min":290,"max":290},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510227,"num":0,"min":1,"max":1,"weight":1500},{"id":510304,"num":0,"min":1,"max":1,"weight":5000},{"id":510104,"num":0,"min":2,"max":3,"weight":3500},{"id":510154,"num":0,"min":2,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230404	第4章地狱2-1	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":405,"max":405},{"id":500005,"min":27,"max":27},{"id":500006,"min":290,"max":290},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510228,"num":0,"min":1,"max":1,"weight":3000},{"id":510238,"num":0,"min":1,"max":1,"weight":1600},{"id":510104,"num":0,"min":2,"max":3,"weight":3500},{"id":510154,"num":0,"min":2,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230405	第4章地狱2-2	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":405,"max":405},{"id":500005,"min":27,"max":27},{"id":500006,"min":290,"max":290},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510229,"num":0,"min":1,"max":1,"weight":3000},{"id":510237,"num":0,"min":1,"max":1,"weight":1600},{"id":510104,"num":0,"min":2,"max":3,"weight":3500},{"id":510154,"num":0,"min":2,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230406	第4章地狱2-3	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":405,"max":405},{"id":500005,"min":27,"max":27},{"id":500006,"min":290,"max":290},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510230,"num":0,"min":1,"max":1,"weight":1500},{"id":510304,"num":0,"min":1,"max":1,"weight":5000},{"id":510104,"num":0,"min":2,"max":3,"weight":3500},{"id":510154,"num":0,"min":2,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230407	第4章地狱3-1	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":405,"max":405},{"id":500005,"min":27,"max":27},{"id":500006,"min":290,"max":290},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510231,"num":0,"min":1,"max":1,"weight":3000},{"id":510236,"num":0,"min":1,"max":1,"weight":1600},{"id":510104,"num":0,"min":2,"max":3,"weight":3500},{"id":510154,"num":0,"min":2,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230408	第4章地狱3-2	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":405,"max":405},{"id":500005,"min":27,"max":27},{"id":500006,"min":290,"max":290},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510232,"num":0,"min":1,"max":1,"weight":3000},{"id":510235,"num":0,"min":1,"max":1,"weight":1600},{"id":510104,"num":0,"min":2,"max":3,"weight":3500},{"id":510154,"num":0,"min":2,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230409	第4章地狱3-3	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":405,"max":405},{"id":500005,"min":27,"max":27},{"id":500006,"min":290,"max":290},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510225,"num":0,"min":1,"max":1,"weight":1500},{"id":510304,"num":0,"min":1,"max":1,"weight":5000},{"id":510104,"num":0,"min":2,"max":3,"weight":3500},{"id":510154,"num":0,"min":2,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230501	第5章地狱1-1	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":500,"max":500},{"id":500005,"min":30,"max":30},{"id":500006,"min":400,"max":400},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510226,"num":0,"min":1,"max":1,"weight":3300},{"id":510234,"num":0,"min":1,"max":1,"weight":2000},{"id":510104,"num":0,"min":2,"max":3,"weight":3500},{"id":510154,"num":0,"min":2,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230502	第5章地狱1-2	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":500,"max":500},{"id":500005,"min":30,"max":30},{"id":500006,"min":400,"max":400},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510227,"num":0,"min":1,"max":1,"weight":3300},{"id":510233,"num":0,"min":1,"max":1,"weight":2000},{"id":510104,"num":0,"min":2,"max":3,"weight":3500},{"id":510154,"num":0,"min":2,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230503	第5章地狱1-3	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":500,"max":500},{"id":500005,"min":30,"max":30},{"id":500006,"min":400,"max":400},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510228,"num":0,"min":1,"max":1,"weight":1000},{"id":510311,"num":0,"min":1,"max":1,"weight":4000},{"id":510104,"num":0,"min":2,"max":3,"weight":3500},{"id":510154,"num":0,"min":2,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230504	第5章地狱2-1	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":500,"max":500},{"id":500005,"min":30,"max":30},{"id":500006,"min":400,"max":400},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510229,"num":0,"min":1,"max":1,"weight":3300},{"id":510240,"num":0,"min":1,"max":1,"weight":2000},{"id":510104,"num":0,"min":2,"max":3,"weight":3500},{"id":510154,"num":0,"min":2,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230505	第5章地狱2-2	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":500,"max":500},{"id":500005,"min":30,"max":30},{"id":500006,"min":400,"max":400},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510230,"num":0,"min":1,"max":1,"weight":3300},{"id":510239,"num":0,"min":1,"max":1,"weight":2000},{"id":510104,"num":0,"min":2,"max":3,"weight":3500},{"id":510154,"num":0,"min":2,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230506	第5章地狱2-3	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":500,"max":500},{"id":500005,"min":30,"max":30},{"id":500006,"min":400,"max":400},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510231,"num":0,"min":1,"max":1,"weight":1000},{"id":510312,"num":0,"min":1,"max":1,"weight":4000},{"id":510104,"num":0,"min":2,"max":3,"weight":3500},{"id":510154,"num":0,"min":2,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230507	第5章地狱3-1	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":500,"max":500},{"id":500005,"min":30,"max":30},{"id":500006,"min":400,"max":400},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510232,"num":0,"min":1,"max":1,"weight":3300},{"id":510238,"num":0,"min":1,"max":1,"weight":2000},{"id":510104,"num":0,"min":2,"max":3,"weight":3500},{"id":510154,"num":0,"min":2,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230508	第5章地狱3-2	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":500,"max":500},{"id":500005,"min":30,"max":30},{"id":500006,"min":400,"max":400},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510225,"num":0,"min":1,"max":1,"weight":3300},{"id":510236,"num":0,"min":1,"max":1,"weight":2000},{"id":510104,"num":0,"min":2,"max":3,"weight":3500},{"id":510154,"num":0,"min":2,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230509	第5章地狱3-3	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":500,"max":500},{"id":500005,"min":30,"max":30},{"id":500006,"min":400,"max":400},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510226,"num":0,"min":1,"max":1,"weight":1000},{"id":510311,"num":0,"min":1,"max":1,"weight":4000},{"id":510104,"num":0,"min":2,"max":3,"weight":3500},{"id":510154,"num":0,"min":2,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230510	第5章地狱4-1	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":500,"max":500},{"id":500005,"min":30,"max":30},{"id":500006,"min":400,"max":400},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510227,"num":0,"min":1,"max":1,"weight":3300},{"id":510236,"num":0,"min":1,"max":1,"weight":2000},{"id":510104,"num":0,"min":2,"max":3,"weight":3500},{"id":510154,"num":0,"min":2,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230511	第5章地狱4-2	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":500,"max":500},{"id":500005,"min":30,"max":30},{"id":500006,"min":400,"max":400},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510228,"num":0,"min":1,"max":1,"weight":3300},{"id":510235,"num":0,"min":1,"max":1,"weight":2000},{"id":510104,"num":0,"min":2,"max":3,"weight":3500},{"id":510154,"num":0,"min":2,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230512	第5章地狱4-3	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":500,"max":500},{"id":500005,"min":30,"max":30},{"id":500006,"min":400,"max":400},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510229,"num":0,"min":1,"max":1,"weight":1000},{"id":510312,"num":0,"min":1,"max":1,"weight":4000},{"id":510104,"num":0,"min":2,"max":3,"weight":3500},{"id":510154,"num":0,"min":2,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230601	第6章地狱1-1	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":605,"max":605},{"id":500005,"min":33,"max":33},{"id":500006,"min":520,"max":520},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510230,"num":0,"min":1,"max":1,"weight":3600},{"id":510234,"num":0,"min":1,"max":1,"weight":2200},{"id":510104,"num":0,"min":2,"max":3,"weight":3500},{"id":510154,"num":0,"min":2,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230602	第6章地狱1-2	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":605,"max":605},{"id":500005,"min":33,"max":33},{"id":500006,"min":520,"max":520},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510231,"num":0,"min":1,"max":1,"weight":3600},{"id":510233,"num":0,"min":1,"max":1,"weight":2200},{"id":510104,"num":0,"min":2,"max":3,"weight":3500},{"id":510154,"num":0,"min":2,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230603	第6章地狱1-3	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":605,"max":605},{"id":500005,"min":33,"max":33},{"id":500006,"min":520,"max":520},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510232,"num":0,"min":1,"max":1,"weight":1000},{"id":510314,"num":0,"min":1,"max":1,"weight":4000},{"id":510104,"num":0,"min":2,"max":3,"weight":3500},{"id":510154,"num":0,"min":2,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230604	第6章地狱2-1	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":605,"max":605},{"id":500005,"min":33,"max":33},{"id":500006,"min":520,"max":520},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510225,"num":0,"min":1,"max":1,"weight":3600},{"id":510240,"num":0,"min":1,"max":1,"weight":2200},{"id":510104,"num":0,"min":2,"max":3,"weight":3500},{"id":510154,"num":0,"min":2,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230605	第6章地狱2-2	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":605,"max":605},{"id":500005,"min":33,"max":33},{"id":500006,"min":520,"max":520},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510226,"num":0,"min":1,"max":1,"weight":3600},{"id":510239,"num":0,"min":1,"max":1,"weight":2200},{"id":510104,"num":0,"min":2,"max":3,"weight":3500},{"id":510154,"num":0,"min":2,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230606	第6章地狱2-3	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":605,"max":605},{"id":500005,"min":33,"max":33},{"id":500006,"min":520,"max":520},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510227,"num":0,"min":1,"max":1,"weight":1000},{"id":510314,"num":0,"min":1,"max":1,"weight":4000},{"id":510104,"num":0,"min":2,"max":3,"weight":3500},{"id":510154,"num":0,"min":2,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230607	第6章地狱3-1	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":605,"max":605},{"id":500005,"min":33,"max":33},{"id":500006,"min":520,"max":520},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510228,"num":0,"min":1,"max":1,"weight":3600},{"id":510238,"num":0,"min":1,"max":1,"weight":2200},{"id":510104,"num":0,"min":2,"max":3,"weight":3500},{"id":510154,"num":0,"min":2,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230608	第6章地狱3-2	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":605,"max":605},{"id":500005,"min":33,"max":33},{"id":500006,"min":520,"max":520},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510229,"num":0,"min":1,"max":1,"weight":3600},{"id":510237,"num":0,"min":1,"max":1,"weight":2200},{"id":510104,"num":0,"min":2,"max":3,"weight":3500},{"id":510154,"num":0,"min":2,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230609	第6章地狱3-3	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":605,"max":605},{"id":500005,"min":33,"max":33},{"id":500006,"min":520,"max":520},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510230,"num":0,"min":1,"max":1,"weight":1000},{"id":510314,"num":0,"min":1,"max":1,"weight":4000},{"id":510104,"num":0,"min":2,"max":3,"weight":3500},{"id":510154,"num":0,"min":2,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230610	第6章地狱4-1	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":605,"max":605},{"id":500005,"min":33,"max":33},{"id":500006,"min":520,"max":520},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510231,"num":0,"min":1,"max":1,"weight":3600},{"id":510236,"num":0,"min":1,"max":1,"weight":2200},{"id":510104,"num":0,"min":2,"max":3,"weight":3500},{"id":510154,"num":0,"min":2,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230611	第6章地狱4-2	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":605,"max":605},{"id":500005,"min":33,"max":33},{"id":500006,"min":520,"max":520},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510232,"num":0,"min":1,"max":1,"weight":3600},{"id":510235,"num":0,"min":1,"max":1,"weight":2200},{"id":510104,"num":0,"min":2,"max":3,"weight":3500},{"id":510154,"num":0,"min":2,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230612	第6章地狱4-3	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":605,"max":605},{"id":500005,"min":33,"max":33},{"id":500006,"min":520,"max":520},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510225,"num":0,"min":1,"max":1,"weight":1000},{"id":510314,"num":0,"min":1,"max":1,"weight":4000},{"id":510104,"num":0,"min":2,"max":3,"weight":3500},{"id":510154,"num":0,"min":2,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230701	第7章地狱1-1	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":720,"max":720},{"id":500005,"min":36,"max":36},{"id":500006,"min":660,"max":660},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510226,"num":0,"min":1,"max":1,"weight":4000},{"id":510234,"num":0,"min":1,"max":1,"weight":2500},{"id":510104,"num":0,"min":2,"max":3,"weight":3500},{"id":510154,"num":0,"min":2,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230702	第7章地狱1-2	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":720,"max":720},{"id":500005,"min":36,"max":36},{"id":500006,"min":660,"max":660},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510227,"num":0,"min":1,"max":1,"weight":4000},{"id":510233,"num":0,"min":1,"max":1,"weight":2500},{"id":510104,"num":0,"min":2,"max":3,"weight":3500},{"id":510154,"num":0,"min":2,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230703	第7章地狱1-3	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":720,"max":720},{"id":500005,"min":36,"max":36},{"id":500006,"min":660,"max":660},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510228,"num":0,"min":1,"max":1,"weight":1000},{"id":510303,"num":0,"min":1,"max":1,"weight":3000},{"id":510104,"num":0,"min":2,"max":3,"weight":3500},{"id":510154,"num":0,"min":2,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
60230704	第7章地狱2-1	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":720,"max":720},{"id":500005,"min":36,"max":36},{"id":500006,"min":660,"max":660},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510229,"num":0,"min":1,"max":1,"weight":4000},{"id":510240,"num":0,"min":1,"max":1,"weight":2500},{"id":510104,"num":0,"min":2,"max":3,"weight":3500},{"id":510154,"num":0,"min":2,"max":3,"weight":4000},{"id":220009,"num":0,"min":1,"max":1,"weight":2500}]}}			
