特效ID	名字（策划看）	特效触发事件名	特效资源名	动画名称	固定特效朝向（包括固定特效朝向，或子弹飞行方向，不填则为释放者朝向，填1则固定X轴正方向，填2则固定X轴负方向）	特效颜色叠加	触发新特效几率	触发新特效	气浪强度（0为关闭，最强100）	是否循环	渲染层级(0在角色下层，1在人物上层，2根据地图Y值排序)	碰撞类型(0矩形，1多边形)	碰撞范围Y轴修正	碰撞区域	缩放	特效类型（1普通型，2放出型）	牵引类型，放出型特效没有牵引数据（0或不填表示没有牵引，1推吸类型，2固定方向）	牵引速度X（推吸类型，只填写X轴正负速度值，正推负吸。固定方向类型，填写XY轴速度）	牵引速度Y	伤害方式判定（0不进行伤害判定，1根据hurt帧事件判定，2碰撞即算伤害）	伤害触发	是否开启地图蒙板	父节点(1触发者,2目标,3地图,4UI层)	特效是否跟随触发动作(0不删除，1删除)	播放位置（0随施法者1目标位置2施法者挂点3施法者位置4目标挂点5随机位置）	播放位置偏移X（单位像素，正前负后）	播放位置偏移Y（0与角色Y轴一致。1~10为可行走区域的10条路）	挂点骨骼名称（不填为spine原点。）	目标选择（0无，1自身，2随机敌人，3最近的敌人，4最远的敌人，5随机地面点）	目标选择范围（以自身为基点，配置x_y_w_h。来确定一个矩形范围。xy为矩形起点坐标，wh为框大小）	目标选择数量	跟踪方式（0直线，1始终跟踪，2角度跟踪，3追踪目标位置，angle,4圆形，5S曲线，6折射，7直线角度，8贝塞尔曲线目标位置,10贝赛尔曲线固定位置）	直线飞行子弹的角度	圆形和S曲线飞行半径	折射时间	贝塞尔曲线高度	命中数量回收(发射型特效生效。0或不填为不回收。其他数字为命中该数量后回收)	自动触发特效（特效结束or回收时，自动播放下一个特效）	特效速度（包含贝塞尔曲线速度）	特效总时间(循环播放特效生效)	回收特效资源	回收特效动画	受击特效资源	受击特效动画（上层）	受击特效动画（下层）	受击特效角度	受击特效缩放	触发事件（配置该特效的事件名）	触发刷怪表（配置刷怪表ID）	刷怪位置类型（1随机，2特效中心点）
433380	狂三-大招2	effect2	effects_10401_skillC	skillC_down						1	0		50-50	bdbox_eff	1	1				1	0	1	4		2			point	0		1	0	0				1	0	800	6000	0		effects_10401_skillA	skillA1_2		0	1			
433390	狂三-大招（buff触发）霸体	effect1	effects_air	effects_air						0	0		1-0	bdbox_eff	1	1				1	8020		1		0				0			0	0				0	0	0	0	0		0			0	1			
433400	狂三-大招（buff触发）伤害	effect2	effects_air	effects_air						0	0		1-0	bdbox_eff	1	1				1	8021		1		0				0			0	0				0	0	0	0	0		0			0	1			
433410	狂三-大招-分身1	effect1	effects_10401_skillC	skillC2						0	1		50-50	bdbox_eff	1	1				1	8001		3		1			root	2	-1000_-1000_2000_2000	1	0	0				0	0	0	0	0		effects_10401_skillA	skillA1_2		0	1			
433420	狂三-大招-分身2	effect1	effects_10401_skillC	skillC3						0	1		50-50	bdbox_eff	1	1				1	8002		3		1			root	2	-1000_-1000_2000_2000	1	0	0				0	0	0	0	0		effects_10401_skillA	skillA1_2		0	1			
433430	狂三-大招-分身3	effect1	effects_10401_skillC	skillC4						0	1		50-50	bdbox_eff	1	1				1	8003-8003-8004		3		1			root	2	-1000_-1000_2000_2000	1	0	0				0	0	0	0	0		effects_10401_skillA	skillA1_2		0	1			
433440	狂三-大招-分身4	effect1	effects_10401_skillC	skillC5						0	1		50-50	bdbox_eff	1	1				1	8005		3		1			root	2	-1000_-1000_2000_2000	1	0	0				0	0	0	0	0		effects_10401_skillA	skillA1_2		0	1			
433450	狂三-闪避	effect1	effects_10401_quickmove	animation						0	1		1-0	bdbox_eff	1	1							1		0				0			0	0				0	0	400	1000	0		0			0	1			
433460	狂三-闪避-旋转攻击	effect1	fight_10401	dodge2		ed2b2b	10000	403490		0	2		1-0	bdbox_eff	1	1				1			3		3				0			0	0				0	0	400	1000	0		effects_10401_skillA	skillA1_2		0	1			
433470	狂三-闪避-旋转攻击up	effect1	effects_10401_dodge	up						0	2		50-50	bdbox_eff	1	1				1	8040		3		3				0			0	0				0	0	400	1000	0		effects_10401_skillA	skillA1_2		0	1			
433480	狂三-闪避-旋转攻击down	effect1	effects_10401_dodge	down						0	2		1-0	bdbox_eff	1	1							3		3				0			0	0				0	0	400	1000	0		effects_10401_skillA	skillA1_2		0	1			
433490	狂三-闪避-旋转攻击消失	effect1	effects_10401_dodge	xiaoshi						0	2		1-0	bdbox_eff	1	1							3		2			root	0		1	0	0				1	0	400	1000	0		effects_10401_skillA	skillA1_2		0	1			
433500	狂三-出场技能	effect1	effects_10401_skillF	skillB						0	1		50-50	bdbox_eff	1	1				1	8010		1		0				0		1	0	0				1	0	800	1000	0		effects_10401_skillA	skillA1_2		0	1			
433510	狂三-下落闪避	effect1	effects_10401_quickmove	animation						0	1		1-0	bdbox_eff	1	1				1	0		1		0				0			0	0				0	0	400	1000	0		0			0	1			
433520	狂三-觉醒展示	effect1	effects_10401_skillA	skillD						0	1		50-50	bdbox_eff	1	1				1	0		1		0				0		1	0	0				1	0	800	1000	0		effects_10401_skillA	skillA1_2		0	1			
433530	狂三-觉醒展示	effect2	effects_10401_skillfeature1	effects_10401_skillfeature4						0	1		700-700	bdbox_eff	1	1				0	0	1	4		2			point	0			0	0				0	0	400	0	0		0			0	1			
433540	狂三-觉醒1	effect2	effects_10401_skillfeature1	hurt						0	1		700-700	bdbox_eff	1	1				1	8030		3		2			point	0			0	0				0	0	400	0	0		effects_10401_skillA	skillA1_2		0	1			
433560	狂三-分支-分身1	effect1	fight_10401	skillB_1		ed2b2b	10000	403580-403590-403670-403620		0	2		50-50	bdbox_eff	1	1				1	8010		3		3	-150	6		0		1	0	0				1	0	800	1000	0		effects_10401_skillA	skillA1_2		0	1			
433570	狂三-分支-分身3	effect3	fight_10401	skillB_3		ed2b2b	10000	403600-403610-403680		0	2		50-50	bdbox_eff	1	1				1	8010		3		3	-150	4		0		1	0	0				1	0	800	1000	0		effects_10401_skillA	skillA1_2		0	1			
433580	狂三-普攻-R展示	effect1-effect2-effect3-effect4-effect5-effect6	effects_10401_skillB	lianshe						0	1		50-50	bdbox_eff	1	1				0			3		2			weapon_R	0		1	0	0				1	0	800	1000	0					0	1			
433590	狂三-普攻-R	effect1-effect2-effect3-effect4-effect5-effect6	effects_10401_skillA	skillA1_1						1	1		50-50	bdbox_eff	1	2				2	8011		3		2			weapon_R	0		1	0	0				1	0	1200	1000	0		effects_10401_skillA	skillA1_2		0	1			
433600	狂三-普攻-L展示	effect1-effect2-effect3-effect4	effects_10401_skillB	lianshe						0	1		50-50	bdbox_eff	1	1				0			3		2			weapon_L	0		1	0	0				1	0	800	1000	0					0	1			
433610	狂三-普攻-L	effect1-effect2-effect3-effect4	effects_10401_skillA	skillA1_1						1	1		50-50	bdbox_eff	1	2				2	8011		3		2			weapon_L	0		1	0	0				1	0	1200	1000	0		effects_10401_skillA	skillA1_2		0	1			
433620	狂三-终结	effect7	effects_10401_skillB	up						0	1		150-150	bdbox_eff	0.6	1				1	8012		3		2	0	9	weapon_R	0		1	0	0				1	0	800	1000	0		effects_10401_skillB	shouji		0	1			
433630	狂三-分支-分身1出场	effect1	effects_10401_born	up						0	2		50-50	bdbox_eff	1	1							3		3	-150	6		0		1	0	0				1	0	800	1000	0		effects_10401_skillA	skillA1_2		0	1			
433640	狂三-分支-分身3出场	effect3	effects_10401_born	up						0	2		50-50	bdbox_eff	1	1							3		3	-150	4		0		1	0	0				1	0	800	1000	0		effects_10401_skillA	skillA1_2		0	1			
433650	狂三-分支-分身1出场	effect1	effects_10401_born	down						0	2		50-50	bdbox_eff	1	1							3		3	-150	6		0		1	0	0				1	0	800	1000	0		effects_10401_skillA	skillA1_2		0	1			
433660	狂三-分支-分身3出场	effect3	effects_10401_born	down						0	2		50-50	bdbox_eff	1	1							3		3	-150	4		0		1	0	0				1	0	800	1000	0		effects_10401_skillA	skillA1_2		0	1			
433670	狂三-分支-分身消失1	effect8	effects_10401_dodge	xiaoshi						0	2		50-50	bdbox_eff	1	1							3		2			root	0		1	0	0				1	0	800	1000	0		effects_10401_skillA	skillA1_2		0	1			
433680	狂三-分支-分身消失3	effect6	effects_10401_dodge	xiaoshi						0	2		50-50	bdbox_eff	1	1							3		2			root	0		1	0	0				1	0	800	1000	0		effects_10401_skillA	skillA1_2		0	1			
433690	狂三-分支-分身持续1	effect1	effects_10401_skillC_1	up						1	1		50-50	bdbox_eff	1	1							3		3	-150	6		0		1	0	0				1	0	800	3333	0		effects_10401_skillA	skillA1_2		0	1			
433700	狂三-分支-分身持续3	effect3	effects_10401_skillC_1	up						1	1		50-50	bdbox_eff	1	1							3		3	-150	4		0		1	0	0				1	0	800	2867	0		effects_10401_skillA	skillA1_2		0	1			
																																																		
																																																		
434010	琴里—普攻1	effect1	effects_10501_skillA	skillA_1						0	1		70-40	bdbox_eff	1	1				1	807001		1		0				0			0	0				0	0	400	0	0		effects_10501_skillA	skillA		120	1			
434020	琴里—普攻2	effect1	effects_10501_skillA	skillA_2						0	1		70-40	bdbox_eff	1	1				1	807002		1		0				0			0	0				0	0	400	0	0		effects_10501_skillA	skillA		120	1			
434030	琴里—普攻3	effect1	effects_10501_skillA	skillA_3						0	1		70-40	bdbox_eff	1	1				1	807003		1		0				0			0	0				0	0	400	0	0		effects_10501_skillA	skillA		120	1			
434040	琴里—普攻4	effect1	effects_10501_skillA	skillA_4						0	1		70-40	bdbox_eff	1	1				1	807004		1		0				0			0	0				0	0	400	0	0		effects_10501_skillA	skillA		120	1			
434050	琴里—普攻5	effect1	effects_10501_skillA	skillA_5						0	1		70-40	bdbox_eff	1	1				1	807005		1		0				0			0	0				0	0	400	0	0		effects_10501_skillA	skillA		120	1			
434060	琴里—分支—冲撞	effect1	effects_10501_skillB	skillB			0	404070		0	1		70-40	bdbox_eff	1	1				1	7010-7010-7010-7010-7011		1		0				0			0	0				0	0	400	0	0		effects_10501_skillA	skillA		120	1			
434070	琴里—分支—火焰路径	effect1	effects_10201_skillC	effects_10201_skillC_dihuo4						1	0		70-40	bdbox_eff	1	1				1	7010		3		3				0			0	0				0	0	400	1000	0		effects_10501_skillA	skillA		120	1			
434080	琴里—分支（霸体触发）	effect1	effects_air	effects_air						0	0		1-0	bdbox_eff	1	1				1	7012		1		0				0			0	0				0	0	0	0	0		0			0	1			
434090	琴里—大招1	effect1	effects_10501_skillC	skillC1_1						0	1		70-40	bdbox_eff	1	1				1	7020		1		0				0			0	0				0	0	400	0	0		effects_10501_skillA	skillA		120	1			
434100	琴里—大招2	effect1	effects_10501_skillC	skillC1_2						0	1		70-40	bdbox_eff	1	1				1	7021-7022-7023-7024		1		0				0			0	0				0	0	400	0	0		effects_10501_skillA	skillA		120	1			
434110	琴里—大招3	effect1	effects_10501_skillC	skillC1						0	1		70-40	bdbox_eff	1	1				1	7025-7026		1		0				0			0	0				0	0	400	0	0		effects_10501_skillA	skillA		120	1			
434120	琴里—大招（霸体触发）	effect1	effects_air	effects_air						0	0		1-0	bdbox_eff	1	1				1	7027		1		0				0			0	0				0	0	0	0	0		0			0	1			
434130	琴里—觉醒	effect1	effects_10501_skillD	skillD						0	1		70-40	bdbox_eff	1	1				1	7030		1		0				0			0	0				0	0	400	0	0		effects_10501_skillA	skillA		0	1			
434140	琴里—闪避	effect1	effects_10501_quickmove	quickmove						1	1		1-0	bdbox_eff	1	1				1	0		1		0				0			0	0				0	0	400	1000	0		0			0	1			
434150	琴里—闪避-斧斩1展示	effect1	effects_10501_dodge	dodge1_1						1	1		1-0	bdbox_eff	1	1				1	0		1		0				0			0	0				0	0	400	1000	0		effects_10501_skillA	skillA		0	1			
434160	琴里—闪避-斧斩2	effect1	effects_10501_dodge	dodge1_2						1	1		70-40	bdbox_eff	1	1				1	7040		1		0				0			0	0				0	0	400	1000	0		effects_10501_skillA	skillA		0	1			
																																																		
																																																		
435010	崇宫真那—普攻1	effect1	effects_10601_skillA	skillA1			1500	405060		0	1		70-40	bdbox_eff	1	1				1	806001		1		0				0			0	0				0	0	400	0	0		effects_20101_skillA1	effects_skillA		0	1			
435020	崇宫真那—普攻2	effect1	effects_10601_skillA	skillA2			1500	405060		0	1		70-40	bdbox_eff	1	1				1	806002-806002		1		0				0			0	0				0	0	400	0	0		effects_20101_skillA1	effects_skillA		60	1			
435030	崇宫真那—普攻3	effect1	effects_10601_skillA	skillA3			1500	405060		0	1		70-40	bdbox_eff	1	1				1	806002-806003		1		0				0			0	0				0	0	400	0	0		effects_20101_skillA1	effects_skillA		120	1			
435040	崇宫真那—普攻4	effect1	effects_10601_skillA	skillA4			1500	405060		0	1		70-40	bdbox_eff	1	1				1	806004-806005		1		0				0			0	0				0	0	400	0	0		effects_20101_skillA1	effects_skillA		90	1			
435050	崇宫真那—普攻5	effect1	effects_10601_skillA	skillA6			1500	405060		0	1		70-40	bdbox_eff	1	1				1	806006		1		0				0			0	0				0	0	400	0	0		effects_20101_skillA1	effects_skillA		70	1			
435060	崇宫真那—普攻-残影攻击	effect1	effects_10601_skillA	skillA7						0	2		70-40	bdbox_eff	1	1				1	6080		3		3				0			0	0				0	0	400	0	0		effects_20101_skillA1	effects_skillA		45	1			
435070	崇宫真那—分支—挑空穿刺	effect1	effects_10601_skillB	skillB1						0	1		70-40	bdbox_eff	1	1				1	6010		1		0				0			0	0				0	0	400	0	0		effects_20101_skillA1	effects_skillA		120	1			
435080	崇宫真那—分支—挑空穿刺	effect1	effects_10601_skillB	skillB2						0	1		70-40	bdbox_eff	1	1				1	6011-6012-6013-6014		1		0				0			0	0				0	0	400	0	0		effects_20101_skillA1	effects_skillA		120	1			
435090	崇宫真那—分支—挑空穿刺	effect1	effects_10601_skillB	skillB3						0	1		70-40	bdbox_eff	1	1				1	6015		1		0				0			0	0				0	0	400	0	0		effects_20101_skillA1	effects_skillA		120	1			
435100	崇宫真那—大招—展示	effect1	effects_10601_skillC	skillC1						0	1		70-40	bdbox_eff	1	1				1	0		1		0				0			0	0				0	0	400	0	0		effects_20101_skillA1	effects_skillA		120	1			
435110	崇宫真那—大招	effect2	effects_10601_skillC	skillC2						0	1		70-40	bdbox_eff	1	1				1	6020		3		2			root	0			0	0				0	0	400	0	0		effects_20101_skillA1	effects_skillA		120	1			
435130	崇宫真那—觉醒up	effect1	effects_10601_skillD	skillD						0	1		70-40	bdbox_eff	1	1				1	6030-6031-6032	1	1		0				0			0	0				0	0	400	0	0		effects_20101_skillA1	effects_skillA		0	1			
435140	崇宫真那—觉醒up	effect2	effects_10601_skillD	skillD2						0	1		70-40	bdbox_eff	1	1				1	6033-6033-6033-6033-6033-6033-6033-6034	1	3		2			root	0			0	0				0	0	400	0	0		effects_20101_skillA1	effects_skillA		0	1			
435150	崇宫真那—闪避	effect1	effects_10601_quickmove	quickmove						1	1		70-40	bdbox_eff	1	1				1	0		1		0				0			0	0				0	0	400	1000	0		effects_20101_skillA1	effects_skillA		120	1			
435160	崇宫真那—闪避-闪电穿梭	effect1	effects_10601_dodge	dodge						0	1		70-40	bdbox_eff	1	1				1	6040		1		0				0			0	0				0	0	400	1000	0		effects_20101_skillA1	effects_skillA		120	1			
435170	崇宫真那—下落	effect1	effects_10601_quickmove	quickmove						1	1		70-40	bdbox_eff	1	1				1	0		1		0				0			0	0				0	0	400	1000	0		effects_20101_skillA1	effects_skillA		120	1			
																																																		
																																																		
436010	八舞耶俱矢-普攻1	effect1	effects_10701_skillA	skillA1						0	1		70-40	bdbox_eff	1	1				1	809001		1		0				0			0	0				0	0	400	0	0		effects_10701_skillA	skillA		120	1			
436020	八舞耶俱矢-普攻2	effect1	effects_10701_skillA	skillA2						0	1		70-40	bdbox_eff	1	1				1	809002		1		0				0			0	0				0	0	400	0	0		effects_10701_skillA	skillA		120	1			
436030	八舞耶俱矢-普攻3	effect1	effects_10701_skillA	skillA3						0	1		70-40	bdbox_eff	1	1				1	809003		1		0				0			0	0				0	0	400	0	0		effects_10701_skillA	skillA		120	1			
436040	八舞耶俱矢-普攻4	effect1	effects_10701_skillA	skillA4						0	1		70-40	bdbox_eff	1	1				1	809004		1		0				0			0	0				0	0	400	0	0		effects_10701_skillA	skillA		120	1			
436050	八舞耶俱矢-普攻5	effect1	effects_10701_skillA	skillA5						0	1		70-40	bdbox_eff	1	1				1	809005		1		0				0			0	0				0	0	400	0	0		effects_10701_skillA	skillA		120	1			
436060	八舞耶俱矢-分支0	effect1	effects_10701_skillB_leve1	skillB2						0	1		70-40	bdbox_eff	1	1				1	809012-809012-809012-809012		1		0				0			0	0				0	0	400	0	0		effects_10701_skillA	skillA		120	1			
436070	八舞耶俱矢-分支1	effect1	effects_10701_skillB_leve1	skillB2						0	1		70-40	bdbox_eff	1.2	1				1	809012-809012-809012-809012		1		0				0			0	0				0	0	400	0	0		effects_10701_skillA	skillA		120	1			
436080	八舞耶俱矢-分支2	effect1	effects_10701_skillB_leve2	skillB2						0	1		70-40	bdbox_eff	1	1				1	809012-809012-809012-809012		1		0				0			0	0				0	0	400	0	0		effects_10701_skillA	skillA		120	1			
436090	八舞耶俱矢-分支3	effect1	effects_10701_skillB_leve3	skillB2						0	1		70-40	bdbox_eff	1	1				1	809012-809012-809012-809012		1		0				0			0	0				0	0	400	0	0		effects_10701_skillA	skillA		120	1			
436100	八舞耶俱矢-大招1	effect1	effects_10701_skillC	skillC2						0	1		70-40	bdbox_eff	1	1				1	809020		1		0				0			0	0				0	0	400	0	0		effects_10701_skillA	skillA		120	1			
436110	八舞耶俱矢-大招2	effect1	effects_10701_skillC	skillC3			10000	436120-436130-436140-436150-436160-436170		0	1		70-40	bdbox_eff	1	1				1	0		1		0				0			0	0				0	0	400	0	0		effects_10701_skillA	skillA		120	1			
436111	八舞耶俱矢-大招2	effect1	effects_10701_skillC	skillC4						0	1		70-40	bdbox_eff	1	1				1	809022		1		0				0			0	0				0	0	400	0	0		effects_10701_skillA	skillA		120	1			
436120	八舞耶俱矢-大招-风箭1	effect1	effects_10701_skillC	skillC3_xx						1	2		50-50	bdbox_eff	1.5	2				2	809021		3		2			shoot1	0		1	0	0				1	0	1000	1000	0		effects_10701_skillA	skillA		0	1			
436130	八舞耶俱矢-大招-风箭1	effect2	effects_10701_skillC	skillC3_xx						1	2		50-50	bdbox_eff	1.5	2				2	809021		3		2			shoot2	0		1	0	0				1	0	1000	1000	0		effects_10701_skillA	skillA		0	1			
436140	八舞耶俱矢-大招-风箭1	effect3	effects_10701_skillC	skillC3_xx						1	2		50-50	bdbox_eff	1.5	2				2	809021		3		2			shoot3	0		1	0	0				1	0	1000	1000	0		effects_10701_skillA	skillA		0	1			
436150	八舞耶俱矢-大招-风箭1	effect4	effects_10701_skillC	skillC3_xx						1	2		50-50	bdbox_eff	1.5	2				2	809021		3		2			shoot4	0		1	0	0				1	0	1000	1000	0		effects_10701_skillA	skillA		0	1			
436160	八舞耶俱矢-大招-风箭1	effect5	effects_10701_skillC	skillC3_xx						1	2		50-50	bdbox_eff	1.5	2				2	809021		3		2			shoot5	0		1	0	0				1	0	1000	1000	0		effects_10701_skillA	skillA		0	1			
436170	八舞耶俱矢-大招-风箭1	effect6	effects_10701_skillC	skillC3_xx						1	2		50-50	bdbox_eff	1.5	2				2	809021		3		2			shoot6	0		1	0	0				1	0	1000	1000	0		effects_10701_skillA	skillA		0	1			
436180	八舞耶俱矢-觉醒1	effect1	effects_10701_skillD_t	skillB						0	1		70-40	bdbox_eff	1	1				1	0	1	3		3				0			0	0				0	0	400	0	0		effects_10701_skillA	skillA		120	1			
436190	八舞耶俱矢-觉醒3最后	effect3	effects_10701_skillD5_t	skillB						0	1		70-40	bdbox_eff	1	1				1	809030	1	3		3				0			0	0				0	0	400	0	0		effects_10701_skillA	skillA		120	1			
436200	八舞耶俱矢-觉醒3最后	effect3	effects_10701_skillD5_d	skillB						0	0		70-40	bdbox_eff	1	1				1	0	1	3		3				0			0	0				0	0	400	0	0		effects_10701_skillA	skillA		120	1			
436210	八舞耶俱矢-觉醒2穿刺展示	effect2	effects_10701_skillD2	skillB						0	1		70-40	bdbox_eff	1.4	1				0	0	1	4		3				0			0	0				0	0	400	0	0		effects_10701_skillA	skillA		120	1			
436220	八舞耶俱矢-觉醒2穿刺伤害	effect2	effects_10701_skillD2	skillB2						0	1		70-40	bdbox_eff	1.4	1	1	-300		1	809031		3		3				0			0	0				0	0	400	0	0		effects_10701_skillA	skillA		120	1			
436230	八舞耶俱矢—闪避	effect1	effects_10701_dodge	dodge_1						1	1		70-40	bdbox_eff	1	1				1	0		1		0				0			0	0				0	0	400	1000	0		effects_10701_skillA	skillA		120	1			
436240	八舞耶俱矢—闪避-突刺	effect1	effects_10701_dodge	dodge_2						0	1		70-40	bdbox_eff	1	1				1	809040		1		0				0			0	0				0	0	400	1000	0		effects_10701_skillA	skillA		120	1			
																																																		
446010	八舞耶俱矢-普攻1	effect1	effects_10701_skillA	skillA1						0	1		70-40	bdbox_eff	1.04	1				1	809001		1		0				0			0	0				0	0	400	0	0		effects_10701_skillA	skillA		120	1			
446020	八舞耶俱矢-普攻2	effect1	effects_10701_skillA	skillA2						0	1		70-40	bdbox_eff	1.04	1				1	809002		1		0				0			0	0				0	0	400	0	0		effects_10701_skillA	skillA		120	1			
446030	八舞耶俱矢-普攻3	effect1	effects_10701_skillA	skillA3						0	1		70-40	bdbox_eff	0.91	1				1	809003		1		0				0			0	0				0	0	400	0	0		effects_10701_skillA	skillA		120	1			
446040	八舞耶俱矢-普攻4	effect1	effects_10701_skillA	skillA4						0	1		70-40	bdbox_eff	1.3	1				1	809004		1		0				0			0	0				0	0	400	0	0		effects_10701_skillA	skillA		120	1			
446050	八舞耶俱矢-普攻5	effect1	effects_10701_skillA	skillA5						0	1		70-40	bdbox_eff	1.3	1				1	809005		1		0				0			0	0				0	0	400	0	0		effects_10701_skillA	skillA		120	1			
446060	八舞耶俱矢-分支0	effect1	effects_10701_skillB_leve1	skillB2						0	1		70-40	bdbox_eff	1.04	1				1	809012-809012-809012-809012		1		0				0			0	0				0	0	400	0	0		effects_10701_skillA	skillA		120	1			
446070	八舞耶俱矢-分支1	effect1	effects_10701_skillB_leve1	skillB2						0	1		70-40	bdbox_eff	1.04	1				1	809012-809012-809012-809012		1		0				0			0	0				0	0	400	0	0		effects_10701_skillA	skillA		120	1			
446080	八舞耶俱矢-分支2	effect1	effects_10701_skillB_leve2	skillB2						0	1		70-40	bdbox_eff	1.3	1				1	809012-809012-809012-809012		1		0				0			0	0				0	0	400	0	0		effects_10701_skillA	skillA		120	1			
446090	八舞耶俱矢-分支3	effect1	effects_10701_skillB_leve3	skillB2						0	1		70-40	bdbox_eff	1.3	1				1	809012-809012-809012-809012		1		0				0			0	0				0	0	400	0	0		effects_10701_skillA	skillA		120	1			
446100	八舞耶俱矢-大招1	effect1	effects_10701_skillC	skillC2						0	1		70-40	bdbox_eff	1.56	1				1	809020		1		0				0			0	0				0	0	400	0	0		effects_10701_skillA	skillA		120	1			
446110	八舞耶俱矢-大招2	effect1	effects_10701_skillC	skillC3			10000	446120-446130-446140-446150-446160-446170		0	1		70-40	bdbox_eff	1.3	1				1	0		1		0				0			0	0				0	0	400	0	0		effects_10701_skillA	skillA		120	1			
446111	八舞耶俱矢-大招2	effect1	effects_10701_skillC	skillC4						0	1		70-40	bdbox_eff	1.3	1				1	809022		1		0				0			0	0				0	0	400	0	0		effects_10701_skillA	skillA		120	1			
446120	八舞耶俱矢-大招-风箭1	effect1	effects_10701_skillC	skillC3_xx						1	2		50-50	bdbox_eff	1.3	2				2	809021		3		2			shoot1	0		1	0	0				1	0	1000	1000	0		effects_10701_skillA	skillA		0	1			
446130	八舞耶俱矢-大招-风箭1	effect2	effects_10701_skillC	skillC3_xx						1	2		50-50	bdbox_eff	1.3	2				2	809021		3		2			shoot2	0		1	0	0				1	0	1000	1000	0		effects_10701_skillA	skillA		0	1			
446140	八舞耶俱矢-大招-风箭1	effect3	effects_10701_skillC	skillC3_xx						1	2		50-50	bdbox_eff	1.3	2				2	809021		3		2			shoot3	0		1	0	0				1	0	1000	1000	0		effects_10701_skillA	skillA		0	1			
446150	八舞耶俱矢-大招-风箭1	effect4	effects_10701_skillC	skillC3_xx						1	2		50-50	bdbox_eff	1.3	2				2	809021		3		2			shoot4	0		1	0	0				1	0	1000	1000	0		effects_10701_skillA	skillA		0	1			
446160	八舞耶俱矢-大招-风箭1	effect5	effects_10701_skillC	skillC3_xx						1	2		50-50	bdbox_eff	1.3	2				2	809021		3		2			shoot5	0		1	0	0				1	0	1000	1000	0		effects_10701_skillA	skillA		0	1			
446170	八舞耶俱矢-大招-风箭1	effect6	effects_10701_skillC	skillC3_xx						1	2		50-50	bdbox_eff	1.3	2				2	809021		3		2			shoot6	0		1	0	0				1	0	1000	1000	0		effects_10701_skillA	skillA		0	1			
446180	八舞耶俱矢-觉醒1	effect1	effects_10701_skillD_t	skillB						0	1		70-40	bdbox_eff	1.2	1				1	0	1	3		3				0			0	0				0	0	400	0	0		effects_10701_skillA	skillA		120	1			
446190	八舞耶俱矢-觉醒3最后	effect3	effects_10701_skillD5_t	skillB						0	1		70-40	bdbox_eff	1.2	1				1	809030	1	3		3				0			0	0				0	0	400	0	0		effects_10701_skillA	skillA		120	1			
446200	八舞耶俱矢-觉醒3最后	effect3	effects_10701_skillD5_d	skillB						0	0		70-40	bdbox_eff	1.2	1				1	0	1	3		3				0			0	0				0	0	400	0	0		effects_10701_skillA	skillA		120	1			
446210	八舞耶俱矢-觉醒2穿刺展示	effect2	effects_10701_skillD2	skillB						0	1		70-40	bdbox_eff	1.68	1				0	0	1	4		3				0			0	0				0	0	400	0	0		effects_10701_skillA	skillA		120	1			
446220	八舞耶俱矢-觉醒2穿刺伤害	effect2	effects_10701_skillD2	skillB2						0	1		70-40	bdbox_eff	1.68	1	1	-300		1	809031		3		3				0			0	0				0	0	400	0	0		effects_10701_skillA	skillA		120	1			
