id	名称(策划用,ID=(heroId-1)*1000+type*1000+pos*10+1)	效果描述(策划用,51字内)	效果名称	效果图标	图标边框	所属英雄	技能ID(不同皮肤技能用数组形式)	技能类型(1普攻,2技能一,3小技能二,4必杀,5闪避技能,6觉醒技能,7,出场技能,8.下落技能,9起身震飞,0被动)	效果编号(1-9)	效果等级	基本描述	效果简述	被动技能补充描述	加成效果显示	消耗天赋点	前置效果要求	后置技能	主技能连线标识(连主技能=1,不连不填)	英雄等级要求	天使星级要求	附加效果	附带buff	展示视频	服务器位置（警告:不可修改）
110710081	耶俱矢被动8	暴击会获得1点风之力	10701107	icon/angleskill/120002_angleskillA.png		110701		10	8	1	10702107	10703107							8					8
110710091	耶俱矢被动9	每次命中目标都有40%的几率获得1点风之力	10701108	icon/angleskill/120003_angleskillA.png		110701		10	9	1	10702108	10703108							9					9
110710101	耶俱矢被动10	攻速加成的50%将会转换为移动速度加成	10701109	icon/angleskill/10112_angleskillA.png		110701		10	10	1	10702109	10703109							10					10
110710111	耶俱矢被动11	每次命中目标都使攻击/暴击率分别+1.5%/0.5%,最多可叠加20层,持续5秒	10701110	icon/angleskill/120004_angleskillA.png		110701		10	11	1	10702110	10703110							11					11
110710121	耶俱矢被动12	暴击时,有30%的几率使目标受到生命值上限10%的额外伤害	10701111	icon/angleskill/10104_angleskillA.png		110701		10	12	1	10702111	10703111							12					12
110710131	耶俱矢被动13	己方所有成员暴击率+10%	10701112	icon/angleskill/120005_angleskillA.png		110701		10	13	1	10702112	10703112							13					13
110710141	耶俱矢被动14	生命值上限-10%,所有伤害+10%	10701113	icon/angleskill/120006_angleskillA.png		110701		10	14	1	10702113	10703113							14					14
110710151	耶俱矢被动15	当生命值低于50%时,将获得最大生命值15%的伤害吸收护盾护盾,该效果有30秒的冷却时间	10701114	icon/angleskill/120007_angleskillA.png		110701		10	15	1	10702114	10703114							15					15
110710161	耶俱矢被动16	当前生命值每减少1%,都将使伤害+0.5%,最多50%	10701115	icon/angleskill/10128_angleskillA.png		110701		10	16	1	10702115	10703115							16					16
301006011	反十觉醒-1级	反十觉醒-1级	10131001	icon/angleskill/70005_angleskillA.png		110103	101160	6	1	1	10132001	10133001			5				1	1				1
301006012	反十觉醒-2级	反十觉醒-2级	10131002	icon/angleskill/70006_angleskillA.png		110103	101160	6	1	2	10132002	10133002			5				2	1				1
301006013	反十觉醒-3级	反十觉醒-3级	10131003	icon/angleskill/80001_angleskillA.png		110103	101160	6	1	3	10132003	10133003			5				3	1				1
301006014	反十觉醒-4级	反十觉醒-4级	10131004	icon/angleskill/10101_angleskillA.png		110103	101160	6	1	4	10132004	10133004			5				4	1				1
301001021	反十-普攻-普攻伤	普攻伤害+6%	10131005	icon/angleskill/10101_angleskillA.png	ui/fairy_angle/024.png	110103	101110	1	2	1	10132005	10133005			5			1	1	1	1301031-1301032-1301033-1301034-1301035-1301036-1301037-1301038-1301039-1301040			2
301001022	反十-普攻-普攻伤	普攻伤害+9%	10131006	icon/angleskill/10101_angleskillA.png	ui/fairy_angle/024.png	110103	101110	1	2	2	10132006	10133006			5			1	1	1	1301041-1301042-1301043-1301044-1301045-1301046-1301047-1301048-1301049-1301050			2
301001023	反十-普攻-普攻伤	普攻伤害+12%	10131007	icon/angleskill/10101_angleskillA.png	ui/fairy_angle/024.png	110103	101110	1	2	3	10132007	10133007			5			1	1	1	1301051-1301052-1301053-1301054-1301055-1301056-1301057-1301058-1301059-1301060			2
301001024	反十-普攻-普攻伤	普攻伤害+15%	10131008	icon/angleskill/10101_angleskillA.png	ui/fairy_angle/024.png	110103	101110	1	2	4	10132008	10133008			5		[301001071]	1	1	1	1301061-1301062-1301063-1301064-1301065-1301066-1301067-1301068-1301069-1301070			2
301001071	反十-普攻-4段	普通状态：\n普攻可以连续释放4段攻击\n觉醒状态：\n火球暴击时,将会产生小范围爆炸。	10131009	icon/angleskill/130007_angleskillA.png	ui/fairy_angle/024.png	110103	101110	1	7	1	10132009	10133009			10	[[301001024]]	[301001081,301001082,301001083,301001084]		1	1	1301801-1301804		video/fs_1_1.mp4	7
301001351	反十-普攻-暗能量	普攻命中目标有5%几率获得1点暗能量	10131010	icon/angleskill/130001_angleskillA.png	ui/fairy_angle/024.png	110103	101110	1	35	1	10132010	10133010			5				1	1				35
301001352	反十-普攻-暗能量	普攻命中目标有10%几率获得1点暗能量	10131011	icon/angleskill/130001_angleskillA.png	ui/fairy_angle/024.png	110103	101110	1	35	2	10132011	10133011			5				1	1				35
301001353	反十-普攻-暗能量	普攻命中目标有15%几率获得1点暗能量	10131012	icon/angleskill/130001_angleskillA.png	ui/fairy_angle/024.png	110103	101110	1	35	3	10132012	10133012			5				1	1				35
301001354	反十-普攻-暗能量	普攻命中目标有20%几率获得1点暗能量	10131013	icon/angleskill/130001_angleskillA.png	ui/fairy_angle/024.png	110103	101110	1	35	4	10132013	10133013			5				1	1				35
301001041	反十-普攻-Boss伤	普攻对Boss伤害+4%	10131014	icon/angleskill/10134_angleskillA.png	ui/fairy_angle/024.png	110103	101110	1	4	1	10132014	10133014			5				1	1	1301071-1301072-1301073-1301074-1301075-1301076-1301077-1301078-1301079-1301080			4
301001042	反十-普攻-Boss伤	普攻对Boss伤害+8%	10131015	icon/angleskill/10134_angleskillA.png	ui/fairy_angle/024.png	110103	101110	1	4	2	10132015	10133015			5				1	1	1301081-1301082-1301083-1301084-1301085-1301086-1301087-1301088-1301089-1301090			4
301001043	反十-普攻-Boss伤	普攻对Boss伤害+12%	10131016	icon/angleskill/10134_angleskillA.png	ui/fairy_angle/024.png	110103	101110	1	4	3	10132016	10133016			5				1	1	1301091-1301092-1301093-1301094-1301095-1301096-1301097-1301098-1301099-1301100			4
301001091	反十-普攻-5段	普通状态：\n普攻可以连续释放5段攻击\n觉醒状态：\n普攻第4段攻击时，会斩出一道剑气飞出目标	10131017	icon/angleskill/130007_angleskillA.png	ui/fairy_angle/024.png	110103	101110	1	9	1	10132017	10133017			10	[[301001084]]	[301001101,301001102,301001103]		1	1	1301802-1301805		video/fs_1_2.mp4	9
301001051	反十-普攻-人形怪物伤	普攻对人形怪物伤害+4%	10131018	icon/angleskill/10133_angleskillA.png	ui/fairy_angle/024.png	110103	101110	1	5	1	10132018	10133018			5				1	1	1301001-1301002-1301003-1301004-1301005-1301006-1301007-1301008-1301009-1301010			5
301001052	反十-普攻-人形怪物伤	普攻对人形怪物伤害+8%	10131019	icon/angleskill/10133_angleskillA.png	ui/fairy_angle/024.png	110103	101110	1	5	2	10132019	10133019			5				1	1	1301011-1301012-1301013-1301014-1301015-1301016-1301017-1301018-1301019-1301020			5
301001053	反十-普攻-人形怪物伤	普攻对人形怪物伤害+12%	10131020	icon/angleskill/10133_angleskillA.png	ui/fairy_angle/024.png	110103	101110	1	5	3	10132020	10133020			5				1	1	1301021-1301022-1301023-1301024-1301025-1301026-1301027-1301028-1301029-1301030			5
301001101	反十-普攻-暴击额外伤	当普攻暴击目标时，将对目标造成一次20%的额外伤害	10131021	icon/angleskill/10104_angleskillA.png	ui/fairy_angle/024.png	110103	101110	1	10	1	10132021	10133021			5	[[301001091]]			1	1				10
301001102	反十-普攻-暴击额外伤	当普攻暴击目标时，将对目标造成一次30%的额外伤害	10131022	icon/angleskill/10104_angleskillA.png	ui/fairy_angle/024.png	110103	101110	1	10	2	10132022	10133022			5	[[301001091]]			1	1				10
301001103	反十-普攻-暴击额外伤	当普攻暴击目标时，将对目标造成一次40%的额外伤害	10131023	icon/angleskill/10104_angleskillA.png	ui/fairy_angle/024.png	110103	101110	1	10	3	10132023	10133023			5	[[301001091]]	[301001341]		1	1				10
301001341	反十-普攻-3级	普通状态：\n普攻攻击范围+20%\n觉醒状态：\n普攻攻击范围+20%	10131024	icon/angleskill/130007_angleskillA.png	ui/fairy_angle/024.png	110103	101110	1	34	1	10132024	10133024			10	[[301001103]]			1	1	1301803-1301806-1301807		video/fs_1_3.mp4	34
301001081	反十-普攻-持续暴击	普攻每次命中目标，暴击几率都将提高2%，直到暴击目标，重置该效果	10131025	icon/angleskill/10105_angleskillA.png	ui/fairy_angle/024.png	110103	101110	1	8	1	10132025	10133025			5	[[301001071]]			1	1				8
301001082	反十-普攻-持续暴击	普攻每次命中目标，暴击几率都将提高3%，直到暴击目标，重置该效果	10131026	icon/angleskill/10105_angleskillA.png	ui/fairy_angle/024.png	110103	101110	1	8	2	10132026	10133026			5	[[301001071]]			1	1				8
301001083	反十-普攻-持续暴击	普攻每次命中目标，暴击几率都将提高4%，直到暴击目标，重置该效果	10131027	icon/angleskill/10105_angleskillA.png	ui/fairy_angle/024.png	110103	101110	1	8	3	10132027	10133027			5	[[301001071]]			1	1				8
301001084	反十-普攻-持续暴击	普攻每次命中目标，暴击几率都将提高5%，直到暴击目标，重置该效果	10131028	icon/angleskill/10105_angleskillA.png	ui/fairy_angle/024.png	110103	101110	1	8	4	10132028	10133028			5	[[301001071]]	[301001091]		1	1				8
301002071	反十-技能1-技能伤	技能1伤害+5%	10131029	icon/angleskill/10101_angleskillA.png	ui/fairy_angle/026.png	110103	101120	2	7	1	10132029	10133029			5			1	1	1	1302107-1302108-1302109-1302110-1302111-1302112-1302113-1302114-1302115-1302116-1302117-1302118-1302119-1302120-1302121-1302122-1302123-1302124-1302125-1302126-1302127-1302128-1302129-1302130-1302131			7
301002072	反十-技能1-技能伤	技能1伤害+10%	10131030	icon/angleskill/10101_angleskillA.png	ui/fairy_angle/026.png	110103	101120	2	7	2	10132030	10133030			5			1	1	1	1302132-1302133-1302134-1302135-1302136-1302137-1302138-1302139-1302140-1302141-1302142-1302143-1302144-1302145-1302146-1302147-1302148-1302149-1302150-1302151-1302152-1302153-1302154-1302155-1302156			7
301002073	反十-技能1-技能伤	技能1伤害+15%	10131031	icon/angleskill/10101_angleskillA.png	ui/fairy_angle/026.png	110103	101120	2	7	3	10132031	10133031			5			1	1	1	1302157-1302158-1302159-1302160-1302161-1302162-1302163-1302164-1302165-1302166-1302167-1302168-1302169-1302170-1302171-1302172-1302173-1302174-1302175-1302176-1302177-1302178-1302179-1302180-1302181			7
301002074	反十-技能1-技能伤	技能1伤害+20%	10131032	icon/angleskill/10101_angleskillA.png	ui/fairy_angle/026.png	110103	101120	2	7	4	10132032	10133032			5		[301002161]	1	1	1	1302182-1302183-1302184-1302185-1302186-1302187-1302188-1302189-1302190-1302191-1302192-1302193-1302194-1302195-1302196-1302197-1302198-1302199-1302200-1302201-1302202-1302203-1302204-1302205-1302206			7
301002161	反十-技能1-1级	普通状态：\n残影追击的次数增加至5次\n觉醒状态：\n十字斩的剑气会向前飞行一段距离	10131033	icon/angleskill/130008_angleskillA.png	ui/fairy_angle/026.png	110103	101120	2	16	1	10132033	10133033			10	[[301002074]]	[301002151,301002152,301002153,301002154]		1	1	1302801-1302804		video/fs_2_1.mp4	16
301002021	反十-技能1-Boss伤	技能1对Boss伤害+4%	10131034	icon/angleskill/10134_angleskillA.png	ui/fairy_angle/026.png	110103	101120	2	2	1	10132034	10133034			5				1	1	1302207-1302208-1302209-1302210-1302211-1302212-1302213-1302214-1302215-1302216-1302217-1302218-1302219-1302220-1302221-1302222-1302223-1302224-1302225-1302226-1302227-1302228-1302229-1302230-1302231			2
301002022	反十-技能1-Boss伤	技能1对Boss伤害+8%	10131035	icon/angleskill/10134_angleskillA.png	ui/fairy_angle/026.png	110103	101120	2	2	2	10132035	10133035			5				1	1	1302232-1302233-1302234-1302235-1302236-1302237-1302238-1302239-1302240-1302241-1302242-1302243-1302244-1302245-1302246-1302247-1302248-1302249-1302250-1302251-1302252-1302253-1302254-1302255-1302256			2
301002023	反十-技能1-Boss伤	技能1对Boss伤害+12%	10131036	icon/angleskill/10134_angleskillA.png	ui/fairy_angle/026.png	110103	101120	2	2	3	10132036	10133036			5				1	1	1302257-1302258-1302259-1302260-1302261-1302262-1302263-1302264-1302265-1302266-1302267-1302268-1302269-1302270-1302271-1302272-1302273-1302274-1302275-1302276-1302277-1302278-1302279-1302280-1302281			2
301002351	反十-技能1-无视防御	技能1无视目标5%的防御	10131037	icon/angleskill/10125_angleskillA.png	ui/fairy_angle/026.png	110103	101120	2	35	1	10132037	10133037			5				1	1	1302282-1302283-1302284-1302285-1302286-1302287-1302288-1302289-1302290-1302291-1302292-1302293-1302294-1302295-1302296-1302297-1302298-1302299-1302300-1302301-1302302-1302303-1302304-1302305-1302306			35
301002352	反十-技能1-无视防御	技能1无视目标10%的防御	10131038	icon/angleskill/10125_angleskillA.png	ui/fairy_angle/026.png	110103	101120	2	35	2	10132038	10133038			5				1	1	1302307-1302308-1302309-1302310-1302311-1302312-1302313-1302314-1302315-1302316-1302317-1302318-1302319-1302320-1302321-1302322-1302323-1302324-1302325-1302326-1302327-1302328-1302329-1302330-1302331			35
301002353	反十-技能1-无视防御	技能1无视目标15%的防御	10131039	icon/angleskill/10125_angleskillA.png	ui/fairy_angle/026.png	110103	101120	2	35	3	10132039	10133039			5				1	1	1302332-1302333-1302334-1302335-1302336-1302337-1302338-1302339-1302340-1302341-1302342-1302343-1302344-1302345-1302346-1302347-1302348-1302349-1302350-1302351-1302352-1302353-1302354-1302355-1302356			35
301002171	反十-技能1-2级	普通状态：\n重劈到地面时，会劈出一刀剑气。\n觉醒状态：\n重劈会向前扇形爆裂攻击	10131040	icon/angleskill/130008_angleskillA.png	ui/fairy_angle/026.png	110103	101120	2	17	1	10132040	10133040			10	[[301002154]]	[301002181,301002182,301002183]		1	1	1302802-1302805		video/fs_2_2.mp4	17
301002061	反十-技能1-冷却缩短	技能1冷却时间-0.5秒	10131041	icon/angleskill/10106_angleskillA.png	ui/fairy_angle/026.png	110103	101120	2	6	1	10132041	10133041			5				1	1	1302101-1302102			6
301002062	反十-技能1-冷却缩短	技能1冷却时间-1秒	10131042	icon/angleskill/10106_angleskillA.png	ui/fairy_angle/026.png	110103	101120	2	6	2	10132042	10133042			5				1	1	1302103-1302104			6
301002063	反十-技能1-冷却缩短	技能1冷却时间-1.5秒	10131043	icon/angleskill/10106_angleskillA.png	ui/fairy_angle/026.png	110103	101120	2	6	3	10132043	10133043			5				1	1	1302105-1302106			6
301002181	反十-技能1-暴击伤害	技能1暴击伤害+10%	10131044	icon/angleskill/10130_angleskillA.png	ui/fairy_angle/026.png	110103	101120	2	18	1	10132044	10133044			5	[[301002171]]			1	1	1302357-1302358-1302359-1302360-1302361-1302362-1302363-1302364-1302365-1302366-1302367-1302368-1302369-1302370-1302371-1302372-1302373-1302374-1302375-1302376-1302377-1302378-1302379-1302380-1302381			18
301002182	反十-技能1-暴击伤害	技能1暴击伤害+20%	10131045	icon/angleskill/10130_angleskillA.png	ui/fairy_angle/026.png	110103	101120	2	18	2	10132045	10133045			5	[[301002171]]			1	1	1302382-1302383-1302384-1302385-1302386-1302387-1302388-1302389-1302390-1302391-1302392-1302393-1302394-1302395-1302396-1302397-1302398-1302399-1302400-1302401-1302402-1302403-1302404-1302405-1302406			18
301002183	反十-技能1-暴击伤害	技能1暴击伤害+30%	10131046	icon/angleskill/10130_angleskillA.png	ui/fairy_angle/026.png	110103	101120	2	18	3	10132046	10133046			5	[[301002171]]	[301002221]		1	1	1302407-1302408-1302409-1302410-1302411-1302412-1302413-1302414-1302415-1302416-1302417-1302418-1302419-1302420-1302421-1302422-1302423-1302424-1302425-1302426-1302427-1302428-1302429-1302430-1302431			18
301002221	反十-技能1-3级	普通状态：\n技能1攻击范围+20%\n觉醒状态：\n技能1攻击范围+20%	10131047	icon/angleskill/130008_angleskillA.png	ui/fairy_angle/026.png	110103	101120	2	22	1	10132047	10133047			10	[[301002183]]			1	1	1302803-1302806		video/fs_2_3.mp4	22
301002151	反十-技能1-暴击率	技能1暴击率+3%	10131048	icon/angleskill/10105_angleskillA.png	ui/fairy_angle/026.png	110103	101120	2	15	1	10132048	10133048			5	[[301002161]]			1	1	1302001-1302002-1302003-1302004-1302005-1302006-1302007-1302008-1302009-1302010-1302011-1302012-1302013-1302014-1302015-1302016-1302017-1302018-1302019-1302020-1302021-1302022-1302023-1302024-1302025			15
301002152	反十-技能1-暴击率	技能1暴击率+6%	10131049	icon/angleskill/10105_angleskillA.png	ui/fairy_angle/026.png	110103	101120	2	15	2	10132049	10133049			5	[[301002161]]			1	1	1302026-1302027-1302028-1302029-1302030-1302031-1302032-1302033-1302034-1302035-1302036-1302037-1302038-1302039-1302040-1302041-1302042-1302043-1302044-1302045-1302046-1302047-1302048-1302049-1302050			15
301002153	反十-技能1-暴击率	技能1暴击率+9%	10131050	icon/angleskill/10105_angleskillA.png	ui/fairy_angle/026.png	110103	101120	2	15	3	10132050	10133050			5	[[301002161]]			1	1	1302051-1302052-1302053-1302054-1302055-1302056-1302057-1302058-1302059-1302060-1302061-1302062-1302063-1302064-1302065-1302066-1302067-1302068-1302069-1302070-1302071-1302072-1302073-1302074-1302075			15
301002154	反十-技能1-暴击率	技能1暴击率+12%	10131051	icon/angleskill/10105_angleskillA.png	ui/fairy_angle/026.png	110103	101120	2	15	4	10132051	10133051			5	[[301002161]]	[301002171]		1	1	1302076-1302077-1302078-1302079-1302080-1302081-1302082-1302083-1302084-1302085-1302086-1302087-1302088-1302089-1302090-1302091-1302092-1302093-1302094-1302095-1302096-1302097-1302098-1302099-1302100			15
301003121	反十-技能2-Boss伤	技能2对对boss伤害+4%	10131052	icon/angleskill/10134_angleskillA.png	ui/fairy_angle/027.png	110103	101130	3	12	1	10132052	10133052			5				1	1	1303001-1303002-1303003-1303004-1303005-1303006-1303007-1303008-1303009-1303010-1303011-1303012-1303013-1303014-1303015-1303016-1303017			12
301003122	反十-技能2-Boss伤	技能2对对boss伤害+8%	10131053	icon/angleskill/10134_angleskillA.png	ui/fairy_angle/027.png	110103	101130	3	12	2	10132053	10133053			5				1	1	1303018-1303019-1303020-1303021-1303022-1303023-1303024-1303025-1303026-1303027-1303028-1303029-1303030-1303031-1303032-1303033-1303034			12
301003123	反十-技能2-Boss伤	技能2对对boss伤害+12%	10131054	icon/angleskill/10134_angleskillA.png	ui/fairy_angle/027.png	110103	101130	3	12	3	10132054	10133054			5				1	1	1303035-1303036-1303037-1303038-1303039-1303040-1303041-1303042-1303043-1303044-1303045-1303046-1303047-1303048-1303049-1303050-1303051			12
301003021	反十-技能2-1级	普通状态：\n重斩3次后，接1上挑斩\n觉醒状态：\n蓄力提升为3段。并且此动作变为霸体	10131055	icon/angleskill/130009_angleskillA.png	ui/fairy_angle/027.png	110103	101130	3	2	1	10132055	10133055			10	[[301003014]]	[301003081,301003082,301003083,301003084]		1	1	1303801-1303804		video/fs_3_1.mp4	2
301003351	反十-技能2-CDR	技能2冷却时间-0.5秒	10131056	icon/angleskill/10106_angleskillA.png	ui/fairy_angle/027.png	110103	101130	3	35	1	10132056	10133056			5				1	1	1303052-1303053			35
301003352	反十-技能2-CDR	技能2冷却时间-1秒	10131057	icon/angleskill/10106_angleskillA.png	ui/fairy_angle/027.png	110103	101130	3	35	2	10132057	10133057			5				1	1	1303054-1303055			35
