	剧本号	约会类型(1主线2日常4特殊）	条件	分支节点权重	触发几率	名称	文本内容	文字显示方式(1:逐个出现;2:直接出现)	特殊标注文字配置	文字框	选项类型	特殊选项	插入图片	插入图片1	插入图片2	插入图片3	快进停止	跳转（选项）	注释（1选项2收束3选项+收束4剧本开始5出现选项6单一选项7未使用）	人物模型1	模型出现方式1	模型消失方式1	人物动作1	快进时是否忽略1	人物面部1	表情包1	表情动作1	站位1	坐标偏移1	大小1	人物模型2	模型出现方式2	模型消失方式2	人物动作2	快进时是否忽略2	人物面部2	表情包2	表情动作2	站位2	坐标偏移2	大小2	人物模型3	模型出现方式3	模型消失方式3	人物动作3	快进时是否忽略3	人物面部3	表情包3	表情动作3	站位3	坐标偏移3	大小3	抖动效果参数	抖动对象(0:背景，1：模型1,2：模型2,3：模型3)	电话表现路径	电话表现动作	特效路径	特效动画	循环特效路径	循环特效动画	背景	背景出现	背景效果(1：灰色，2：红色)	背景大小	运镜时间	背景坐标(中心点偏移)	bgm	背景音大小(1-100)	语音	角色嘴部动画	场景音效	普通音效	cg	CG锁定时间	事件类型	评分	显示评分	是否隐藏ui	自动下一句	是否回忆	是否旁白	奖励内容	重复完成奖励内容	可完成次数	视频	视频	结局	节点消耗	节点奖励	小游戏	规则	随机文本1	随机文本2
29705121	2104002	2	{}		100		巨大玩偶猫开心地追着玩偶团子，不一会儿便消失在我们眼前。	1	{}			{}	{}					29705122		10404			id_pose_5		id_look_4			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705122	2104002	2	{}		100	1	「……厉害了……狂三这也太厉害了吧！」	1	{}			{}	{}					29705123		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705123	2104002	2	{}		100	时崎狂三	「承蒙夸奖， %s 同学……我可以换衣服了吗？」	1	{}			{}	{}					29705124		1			id_pose_9		id_look_11			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705124	2104002	2	{}		100	1	「啊！是是是！」	1	{}			{}	{}					29705125		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705125	2104002	2	{}		100		我没有想到狂三是这么厉害的逗猫高手。	1	{}			{}	{}					29705126		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705126	2104002	2	{}		100		不过更令我疑惑的是，那只巨大玩偶猫究竟是真的还是我的幻觉？	1	{}			{}	{}							1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{"fix":{"items":[{"id":500007,"num":30},{"id":500008,"num":10},{"id":500018,"num":5}]}}	{"fix":{"items":[{"id":500007,"num":20},{"id":500008,"num":10},{"id":500018,"num":1}]}}				2	{}	{}		{}		
29705202	2104002	2	{}		100	时崎狂三	「 %s 同学怎么这么着急啊~」	1	{}			{}	{}					29705203											{}											{}	1.2										{}	1.2												1		{}																{}	{}					{}	{}		{}		
29705203	2104002	2	{}		100	1	「这只猫……感觉它……想要马上吃掉我！啊啊啊啊！」	1	{}			{}	{}					29705204											{}											{}	1.2										{}	1.2												1		{}																{}	{}					{}	{}		{}		
29705204	2104002	2	{}		100		狂三拉开了窗帘，她换上了一身玩偶装。	1	{}			{}	{}					29705205		10404			id_pose_5		id_look_4			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705205	2104002	2	{}		100		黑红色的猫耳朵发箍，胸口有一个镂空的猫形状。	1	{}			{}	{}					29705206		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705206	2104002	2	{}		100		狂三一走路，身上的铃铛就叮当作响。	1	{}			{}	{}					29705207		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705207	2104002	2	{}		100	1	「狂三！……真可爱……」	1	{}			{}	{}					29705208		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705208	2104002	2	{}		100		我捂着鼻子赞美了一句，突然想起现在当务之急是那只巨大的猫。	1	{}			{}	{}					29705209		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705209	2104002	2	{}		100	1	「狂三……那只猫。」	1	{}			{}	{}					29705210		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705210	2104002	2	{}		100		我指向巨大的玩偶猫。	1	{}			{}	{}					29705211		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705211	2104002	2	{}		100	时崎狂三	「很可爱的大猫啊~」	1	{}			{}	{}					29705212		1			id_pose_6		id_look_5	103_eff	id_heart	2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705212	2104002	2	{}		100	1	「……哪一点可爱了啊……我们快跑吧。」	1	{}			{}	{}					29705213		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705213	2104002	2	{}		100	时崎狂三	「不用担心， %s 同学，交给我吧。」	1	{}			{}	{}					29705214		1			id_pose_6		id_look_5			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705214	2104002	2	{}		100		狂三取下身上缠绕的铃铛，挂在巨大玩偶猫身上。	1	{}			{}	{}					29705215		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705215	2104002	2	{}		100	1	「这样……这样就可以了吗？」	1	{}			{}	{}					29705216		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705216	2104002	2	{}		100	时崎狂三	「这样就可以了哦，看样子，这个铃铛是它的。」	1	{}			{}	{}					29705217		1			id_pose_6		id_look_11			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705217	2104002	2	{}		100	1	「这样啊……」	1	{}			{}	{}					1029705218		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
1029705218	2104002		{}					1	{}			{}	{}					29705218											{}											{}											{}										scene/bg/bg_wanoudian1.png	2		1	-1	{}																{}	{}					{}	{}		{}		
29705218	2104002	2	{}		100		我呆呆地看着地上恢复原状的玩偶，难不成是我出现了幻觉？	1	{}			{}	{}					29705219		10404			id_pose_5		id_look_4			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705219	2104002	2	{}		100	时崎狂三	「好看吗？ %s 同学？」	1	{}			{}	{}					29705220		1			id_pose_9		id_look_11	103_eff	id_sun	2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705220	2104002	2	{}		100		狂三扮作猫的样子，慢慢贴近我的身体。	1	{}			{}	{}					29705221		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705221	2104002	2	{}		100		透过胸口的猫耳形状缺口，正好能看到少女的丰盈。	1	{}			{}	{}					29705222		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705222	2104002	2	{}		100	1	「太……太可爱了。」	1	{}			{}	{}					29705223		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705223	2104002	2	{}		100	时崎狂三	「谢谢， %s 同学喜欢的话，就买下它吧。」	1	{}			{}	{}					29705224		1			id_pose_6		id_look_5			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705224	2104002	2	{}		100		狂三拾起了地上的玩偶猫，走向柜台。	1	{}			{}	{}					29705225		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705225	2104002	2	{}		100	时崎狂三	「这么喜欢铃铛，以后就叫你“铃铛”好了~」	1	{}			{}	{}					29705226	2	1			id_pose_6		id_look_5	103_eff	id_heart	2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705226	2104002	2	{}		100		狂三的玩偶装冲击力太大，让我久久不能忘怀。	1	{}			{}	{}					29705227		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705227	2104002	2	{}		100		“铃铛”成了狂三的玩偶，每次她说提起这个名字，我就会想起狂三穿着玩偶装的样子。	1	{}			{}	{}							1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{"fix":{"items":[{"id":500007,"num":30},{"id":500008,"num":10},{"id":500018,"num":5},{"id":540032,"num":1}]}}	{"fix":{"items":[{"id":500007,"num":20},{"id":500008,"num":10},{"id":500018,"num":1}]}}				1	{}	{}		{}		
29705302	2104002	2	{}		100	时崎狂三	「 %s 同学在说什么啊？」	1	{}			{}	{}					29705303		10404			id_pose_5		id_look_4			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705303	2104002	2	{}		100		狂三还没来得及换衣服，她拉开窗帘正好看到了巨大玩偶猫。	1	{}			{}	{}					29705304		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705304	2104002	2	{}		100	1	「……它它它……你看……」	1	{}			{}	{}					29705305		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705305	2104002	2	{}		100		我指着巨大玩偶猫颤抖着说。	1	{}			{}	{}					29705306		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705306	2104002	2	{}		100	时崎狂三	「它？怎么了吗？」	1	{}			{}	{}					29705307		1			id_pose_6		id_look_11			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705307	2104002	2	{}		100	1	「不是怎么了……是……」	1	{}			{}	{}					1029705308		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
1029705308	2104002		{}					1	{}			{}	{}					29705308											{}											{}											{}										scene/bg/bg_wanoudian1.png	2		1	-1	{}																{}	{}					{}	{}		{}		
29705308	2104002	2	{}		100		我转过头再看那只猫，它竟然恢复了普通大小。	1	{}			{}	{}					29705309		10404			id_pose_5		id_look_4			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705309	2104002	2	{}		100	1	「不对啊……刚刚还是巨大的！……」	1	{}			{}	{}					29705310		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705310	2104002	2	{}		100		我呆呆愣在原地不是如何是好。	1	{}			{}	{}					29705311		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705311	2104002	2	{}		100	1	「那只猫……刚刚明明……很大！非常大！」	1	{}			{}	{}					29705312		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705312	2104002	2	{}		100		狂三听得一头雾水，掩面笑了笑。	1	{}			{}	{}					29705313		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705313	2104002	2	{}		100	时崎狂三	「 %s 同学……或许是被猫玩弄了吧。」	1	{}			{}	{}					29705314		1			id_pose_6		id_look_5	103_eff	id_heart	2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705314	2104002	2	{}		100	1	「……」	1	{}			{}	{}					29705315		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705315	2104002	2	{}		100	时崎狂三	「最近我来这边喂食，发现这附近的猫都很淘气呢。」	1	{}			{}	{}					29705316		1			id_pose_6		id_look_5			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705316	2104002	2	{}		100	1	「……这样啊，狂三，常来这边喂猫吗？」	1	{}			{}	{}					29705317		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705317	2104002	2	{}		100	时崎狂三	「最近它们聚集在商业中心，我来过几次。」	1	{}			{}	{}					29705318		1			id_pose_12		id_look_1	103_eff	id_heart	2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705318	2104002	2	{}		100	1	「原来如此，所以我今天正好遇见狂三了。」	1	{}			{}	{}					29705319		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705319	2104002	2	{}		100	时崎狂三	「嗯啊，今天能遇到 %s 同学，真的是很幸运。」	1	{}			{}	{}					29705320		1			id_pose_7		id_look_6			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705320	2104002	2	{}		100		原来狂三来这边……只是为了喂猫啊。	1	{}			{}	{}						2	1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{"fix":{"items":[{"id":500007,"num":30},{"id":500008,"num":10},{"id":500018,"num":5},{"id":540034,"num":1}]}}	{"fix":{"items":[{"id":500007,"num":20},{"id":500008,"num":10},{"id":500018,"num":1}]}}				2	{}	{}		{}		
29706101	2104002	2	{}		100		「我喜欢[精灵]。」	1	{}			{}	{}					29706102	1	10404			id_pose_9		id_look_10			2	{}	1.2										{}	1.2										{}	1.2									scene/bg/bg_wanoudian1.png			1	-1	{}	sound/bgm/date_002.mp3									10	1					{}	{}					{}	{}		{}		
29706201	2104002	2	{}		100		「我不喜欢[精灵]。」	1	{}			{}	{}					29706202	1	10404			id_pose_9		id_look_10			2	{}	1.2										{}	1.2										{}	1.2									scene/bg/bg_wanoudian1.png			1	-1	{}	sound/bgm/date_002.mp3									-10	1					{}	{}					{}	{}		{}		
29706102	2104002	2	{}		100		狂三挑了挑眉，看来她对我的回答有些惊讶。	1	{}			{}	{}					29706103		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29706103	2104002	2	{}		100	时崎狂三	「我还以为…… %s 同学不会喜欢[精灵]。」	1	{}			{}	{}					29706104		1			id_pose_11		id_look_12			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29706104	2104002	2	{}		100	1	「因为……因为狂三是[精灵]啊！」	1	{}			{}	{}					29706105		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29706105	2104002	2	{}		100		我鼓起勇气说出了我的理由。	1	{}			{}	{}					29706106		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29706106	2104002	2	{}		100	1	「因为狂三是[精灵]……我喜欢狂三……所以也喜欢[精灵]！」	1	{}			{}	{}					29706107		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29706107	2104002	2	{}		100		狂三温柔地看着我，笑得很幸福的样子。	1	{}			{}	{}					29706108		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29706108	2104002	2	{}		100	时崎狂三	「我还是第一次到人类说……喜欢[精灵]。」	1	{}			{}	{}					29706109		1			id_pose_3		id_look_11			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29706109	2104002	2	{}		100	1	「我相信……人类和[精灵]能够和睦相处的。」	1	{}			{}	{}					29706110		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29706110	2104002	2	{}		100		听我说出这句话，狂三有些不满的样子。	1	{}			{}	{}					29706111		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29706111	2104002	2	{}		100	1	「如果……狂三愿意相信我……放弃[精灵]的力量……」	1	{}			{}	{}					29706112		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29706112	2104002	2	{}		100		狂三露出一抹微笑，贴近我的身体。	1	{}			{}	{}					29706113		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29706113	2104002	2	{}		100	时崎狂三	「啊啦~ %s 同学就那么想拥有我吗？」	1	{}			{}	{}					29706114		1			id_pose_12		id_look_5			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29706114	2104002	2	{}		100		我努力咽了咽口水，感觉身体完全无法动弹。	1	{}			{}	{}					29706115		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29706115	2104002	2	{}		100	1	「是……我……想拯救狂三。」	1	{}			{}	{}					29706116		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29706116	2104002	2	{}		100		狂三贴在我手臂上笑了起来。	1	{}			{}	{}					29706117		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29706117	2104002	2	{}		100	时崎狂三	「拯救…… %s 同学真有趣啊。」	1	{}			{}	{}					29706118		1			id_pose_12		id_look_5			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29706118	2104002	2	{}		100		狂三像是听见什么有趣的笑话一样……	1	{}			{}	{}					29706119		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29706119	2104002	2	{}		100	时崎狂三	「呵……呵……我是相信 %s 同学的哦~」	1	{}			{}	{}					29706120		1			id_pose_9		id_look_11			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29706120	2104002	2	{}		100	1	「……那我……可以问一个问题吗？」	1	{}			{}	{}					29706121		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29706121	2104002	2	{}		100	时崎狂三	「嗯啦~当然可以啊。」	1	{}			{}	{}					29706122		1			id_pose_6		id_look_11			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29706122	2104002	2	{}		100	1	「狂三……今天来商业街这边做什么呢？」	1	{}			{}	{}					29706123		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
