刷怪ID	关卡备注（策划看）	关卡备注（策划看）	怪物ID	朝向	怪池ID(怪池ID+怪池刷出怪物数量)	等级（通过skillEffect触发的怪物等级跟随召唤者）	波次	刷怪器类型(1-常规，即现有类型；2-循环，3-定时，4-极限)	刷怪轮数(以所有波次刷完为1轮)	定时(循环刷怪，极限刷怪的下一轮怪刷出的等待时间；定时刷怪刷出下一轮怪的间隔时间)	刷怪暂停条件类型(1-击杀能力检测，2-数量上限检测)	刷怪暂停条件类型参数(击杀能力检测填间隔时间，单位秒；数量上限检测填存活怪物数量上限)	刷怪位置（1随机刷新，2地图中心刷新，3地图左侧刷新，4地图右侧刷新）	是否预警	助战角色是否出现（0或不配时不刷新助战角色。1刷新助战角色）
3000369		无尽副本层数123		2	{10301:2,10402:2,10303:2}	123	1	1	1				1	1	
3000370		无尽副本层数124		2	{10102:2,10201:2}	124	1	1	1				1	0	
3000371		无尽副本层数124		2	{10101:4,10203:2}	124	1	1	1				1	0	
3000372		无尽副本层数124		2	{10102:2,10501:1}	124	1	1	1				1	1	
3000373		无尽副本层数125		2	{10302:2,10303:2,10402:1,10403:1}	125	1	1	1				1	0	
3000374		无尽副本层数125		2	{10301:2,10401:1}	125	1	3	2	2000			1	1	
3000375		无尽副本层数125		2		125	1	1	1				1	0	
3000376		无尽副本层数126		2	{10101:2,10202:2}	126	1	1	1				1	0	
3000377		无尽副本层数126		2	{10401:2,10302:2}	126	1	1	1				1	0	
3000378		无尽副本层数126		2	{10101:4,10202:1,10203:1}	126	1	1	1				1	1	
3000379		无尽副本层数127		2	{10101:2,10201:2,10202:2}	127	1	1	1				1	0	
3000380		无尽副本层数127		2	{10101:4,10203:2}	127	1	1	1				1	1	
3000381		无尽副本层数127		2		127	1	1	1				1	0	
3000382		无尽副本层数128		2	{10301:1}	128	1	3	4	1250			1	0	
3000383		无尽副本层数128		2	{10302:1,10402:1}	128	1	3	3	1500			1	0	
3000384		无尽副本层数128		2	{10303:1,10403:1}	128	1	3	3	1250			1	1	
3000385		无尽副本层数129		2	{10101:4,10202:1,10203:1}	129	1	1	1				1	0	
3000386		无尽副本层数129		2	{10101:2,10201:2,10103:2}	129	1	4	10	1250	1	6000	1	1	
3000387		无尽副本层数129		2		129	1	1	1				1	0	
3000388		无尽副本层数130	40010-40002-40003	2		130	1	1	1				4	1	
3000389		无尽副本层数130		2		130	1	1	1				1	0	
3000390		无尽副本层数130		2		130	1	1	1				1	0	
3000391		无尽副本层数131		2	{10101:2,10202:2}	131	1	1	1				1	0	
3000392		无尽副本层数131		2	{10101:2,10203:2}	131	1	1	1				1	0	
3000393		无尽副本层数131		2	{10101:2,10201:2,10102:1,10103:1}	131	1	1	1				1	1	
3000394		无尽副本层数132		2	{10301:2,10401:2}	132	1	1	1				1	0	
3000395		无尽副本层数132		2	{10302:2,10402:2}	132	1	1	1				1	0	
3000396		无尽副本层数132		2	{10303:3,10403:1}	132	1	1	1				1	1	
3000397		无尽副本层数133		2	{10101:3,10201:1,10202:1,10203:1}	133	1	1	1				1	0	
3000398		无尽副本层数133		2	{10301:1,10302:1,10303:1,10401:1,10402:1,10403:1}	133	1	1	1				1	1	
3000399		无尽副本层数133		2		133	1	1	1				1	0	
3000400		无尽副本层数134		2	{10101:3,10201:1,10203:2}	134	1	1	1				1	0	
3000401		无尽副本层数134		2	{10101:2,10202:2,10501:1}	134	1	1	1				1	1	
3000402		无尽副本层数134		2		134	1	1	1				1	0	
3000403		无尽副本层数135		2	{10302:2,10402:2}	135	1	1	1				1	0	
3000404		无尽副本层数135		2	{10303:2,10403:2}	135	1	1	1				1	0	
3000405		无尽副本层数135		2	{10301:1,10302:1,10303:1,10401:1,10402:1,10403:1}	135	1	1	1				1	1	
3000406		无尽副本层数136		2	{10301:1,10401:1}	136	1	3	4	750			1	0	
3000407		无尽副本层数136		2	{10101:3,10201:1,10202:1,10203:1}	136	1	1	1				1	1	
3000408		无尽副本层数136		2		136	1	1	1				1	0	
3000409		无尽副本层数137		2	{10101:2,10202:2}	137	1	1	1				1	0	
3000410		无尽副本层数137		2	{10201:1,10102:1}	137	1	3	3	750			1	0	
3000411		无尽副本层数137		2	{10101:2,10203:2}	137	1	4	2	1250			1	1	
3000412		无尽副本层数138		2	{10301:2,10401:2}	138	1	1	1				1	0	
3000413		无尽副本层数138		2	{10302:1,10402:1}	138	1	3	2	750			1	0	
3000414		无尽副本层数138		2	{10303:2,10403:2}	138	1	1	1				1	1	
3000415		无尽副本层数139		2	{10101:3,10201:1,10202:1,10203:1}	139	1	1	1				1	0	
3000416		无尽副本层数139		2	{10401:1,10402:2,10403:1}	139	1	4	10	1250	1	6000	1	1	
3000417		无尽副本层数139		2		139	1	1	1				1	0	
3000418		无尽副本层数140	40010-40002-40003	2		140	1	1	1				4	1	
3000419		无尽副本层数140		2		140	1	1	1				1	0	
3000420		无尽副本层数140		2		140	1	1	1				1	0	
3000421		无尽副本层数141		2	{10101:2,10201:2}	141	1	1	1				1	0	
3000422		无尽副本层数141		2	{10101:2,10202:2}	141	1	1	1				1	0	
3000423		无尽副本层数141		2	{10101:3,10201:1,10203:2}	141	1	1	1				1	1	
3000424		无尽副本层数142		2	{10101:3,10201:1,10202:1,10203:1}	142	1	1	1				1	0	
3000425		无尽副本层数142		2	{10101:3,10201:1,10202:1,10203:1}	142	1	4	2	1250			1	1	
3000426		无尽副本层数142		2		142	1	1	1				1	0	
3000427		无尽副本层数143		2	{10101:3,10201:1,10202:1,10203:1}	143	1	1	1				1	0	
3000428		无尽副本层数143		2	{10201:2,10102:1,10103:1,10501:1}	143	1	1	1				1	1	
3000429		无尽副本层数143		2		143	1	1	1				1	0	
3000430		无尽副本层数144		2	{10301:2,10401:2}	144	1	1	1				1	0	
3000431		无尽副本层数144		2	{10302:2,10402:2}	144	1	1	1				1	0	
3000432		无尽副本层数144		2	{10303:2,10403:1,10301:2,10401:1}	144	1	1	1				1	1	
3000433		无尽副本层数145		2	{10301:1,10302:1,10303:1,10401:1,10402:1,10403:1}	145	1	1	1				1	0	
3000434		无尽副本层数145		2	{10301:1,10302:1,10303:1,10401:1,10402:1,10403:1}	145	1	4	2	1250			1	1	
3000435		无尽副本层数145		2		145	1	1	1				1	0	
3000436		无尽副本层数146		2	{10101:1,10201:1}	146	1	3	2	750			1	0	
3000437		无尽副本层数146		2	{10101:1,10202:1}	146	1	3	2	750			1	0	
3000438		无尽副本层数146		2	{10101:1,10203:1}	146	1	3	3	1000			1	1	
3000439		无尽副本层数147		2	{10101:1,10201:3,10102:1,10103:1}	147	1	1	1				1	0	
3000440		无尽副本层数147		2	{10101:3,10201:1,10202:1,10203:1}	147	1	4	2	1250			1	1	
3000441		无尽副本层数147		2		147	1	1	1				1	0	
3000442		无尽副本层数148		2	{10301:1,10401:1}	148	1	3	2	750			1	0	
3000443		无尽副本层数148		2	{10302:1,10402:1}	148	1	3	2	750			1	0	
3000444		无尽副本层数148		2	{10303:1,10403:1}	148	1	3	3	1000			1	1	
3000445		无尽副本层数149		2	{10301:1,10302:1,10303:1,10401:1,10402:1,10403:1}	149	1	1	1				1	0	
3000446		无尽副本层数149		2	{10401:1,10402:1,10303:2}	149	1	4	10	1250	1	6000	1	1	
3000447		无尽副本层数149		2		149	1	1	1				1	0	
3000448		无尽副本层数150	40010-40002-40003	2		150	1	1	1				4	1	
3000449		无尽副本层数150		2		150	1	1	1				1	0	
3000450		无尽副本层数150		2		150	1	1	1				1	0	
3000451		无尽副本层数151		2	{10101:2,10201:2}	151	1	1	1				1	0	
3000452		无尽副本层数151		2	{10101:1,10202:1}	151	1	3	2	750			1	0	
3000453		无尽副本层数151		2	{10101:1,10203:1}	151	1	3	3	1250			1	1	
3000454		无尽副本层数152		2	{10301:2,10401:2}	152	1	1	1				1	0	
3000455		无尽副本层数152		2	{10302:1,10402:1}	152	1	3	2	750			1	0	
3000456		无尽副本层数152		2	{10402:3,10303:3}	152	1	1	1				1	1	
3000457		无尽副本层数153		2	{10101:3,10201:1,10202:1,10203:1}	153	1	1	1				1	0	
3000458		无尽副本层数153		2	{10401:1,10402:1,10403:1,10301:1,10302:1,10303:1}	153	1	4	2	1250			1	1	
3000459		无尽副本层数153		2		153	1	1	1				1	0	
3000460		无尽副本层数154		2	{10101:2,10201:2}	154	1	1	1				1	0	
3000461		无尽副本层数154		2	{10202:2,10203:1,10101:3}	154	1	1	1				1	0	
3000462		无尽副本层数154		2	{10202:1,10203:2,10101:3}	154	1	1	1				1	1	
3000463		无尽副本层数155		2	{10401:1,10402:1,10403:1,10301:1,10302:1,10303:1}	155	1	1	1				1	0	
3000464		无尽副本层数155		2	{10301:1,10402:2,10303:1,10501:1}	155	1	1	1				1	1	
3000465		无尽副本层数155		2		155	1	1	1				1	0	
3000466		无尽副本层数156		2	{10201:2,10102:1,10103:1}	156	1	3	2	1250			1	0	
3000467		无尽副本层数156		2	{10401:2,10302:1,10303:1}	156	1	3	2	1250			1	0	
3000468		无尽副本层数156		2	{10401:1,10402:1,10403:1,10301:1,10302:1,10303:1}	156	1	1	1				1	1	
3000469		无尽副本层数157		2	{10102:1,10103:1,10201:4}	157	1	1	1				1	0	
3000470		无尽副本层数157		2	{10401:2,10302:2,10303:2}	157	1	4	2	1250			1	1	
3000471		无尽副本层数157		2		157	1	1	1				1	0	
3000472		无尽副本层数158		2	{10201:1,10202:1,10101:1,10102:1}	158	1	1	1				1	0	
3000473		无尽副本层数158		2	{10401:1,10402:1,10301:1,10302:1}	158	1	1	1				1	0	
3000474		无尽副本层数158		2	{10203:1:10101:1}	158	1	3	3	1250			1	1	
3000475		无尽副本层数159		2	{10401:1,10402:1,10403:1,10301:1,10302:1,10303:1}	159	1	1	1				1	0	
3000476		无尽副本层数159		2	{10101:2,10202:1,10203:1}	159	1	4	10	1250	1	6000	1	1	
3000477		无尽副本层数159		2		159	1	1	1				1	0	
3000478		无尽副本层数160	40010-40002-40003	2		160	1	1	1				4	1	
3000479		无尽副本层数160		2		160	1	1	1				1	0	
3000480		无尽副本层数160		2		160	1	1	1				1	0	
3000481		无尽副本层数161		2	{10401:2,10303:3,10403:1}	161	1	1	1				1	0	
3000482		无尽副本层数161		2	{10301:1,10402:2}	161	1	3	2	1500			1	1	
3000483		无尽副本层数161		2		161	1	1	1				1	0	
3000484		无尽副本层数162		2	{10201:2,10202:2}	162	1	1	1				1	0	
3000485		无尽副本层数162		2	{10203:2}	162	1	3	3	1250			1	0	
3000486		无尽副本层数162		2	{10201:2,10202:1,10203:1,10101:2}	162	1	1	1				1	1	
3000487		无尽副本层数163		2	{10401:1,10402:1,10403:1,10301:1,10302:1,10303:1}	163	1	1	1				1	0	
3000488		无尽副本层数163		2	{10401:2,10302:1,10303:1,10501:1}	163	1	1	1				1	1	
3000489		无尽副本层数163		2		163	1	1	1				1	0	
3000490		无尽副本层数164		2	{10101:2,10202:2}	164	1	1	1				1	0	
3000491		无尽副本层数164		2	{10301:2,10402:2,10303:1,10403:1}	164	1	1	1				1	0	
3000492		无尽副本层数164		2	{10101:1,10203:1}	164	1	3	3	1500			1	1	
3000493		无尽副本层数165		2	{10401:2,10301:2}	165	1	1	1				1	0	
3000494		无尽副本层数165		2	{10402:2,10302:2}	165	1	4	1	1250			1	0	
3000495		无尽副本层数165		2	{10403:1,10303:1}	165	1	3	3	1500			1	1	
3000496		无尽副本层数166		2	{10201:1,10202:1,10203:1,10301:1,10302:1,10303:1}	166	1	1	1				1	0	
3000497		无尽副本层数166		2	{10101:1,10102:1,10103:1,10401:1,10402:1,10403:1}	166	1	4	2	1250			1	1	
3000498		无尽副本层数166		2		166	1	1	1				1	0	
3000499		无尽副本层数167		2	{10401:1,10402:1,10403:1,10301:1,10302:1,10303:1}	167	1	1	1				1	0	
3000500		无尽副本层数167		2	{10101:1,10202:2,10103:1,10501:1}	167	1	1	1				1	1	
3000501		无尽副本层数167		2		167	1	1	1				1	0	
3000502		无尽副本层数168		2	{10201:2,10101:2}	168	1	1	1				1	0	
3000503		无尽副本层数168		2	{10202:1,10101:1}	168	1	3	2	1000			1	0	
3000504		无尽副本层数168		2	{10203:1,10101:1}	168	1	3	3	1500			1	1	
3000505		无尽副本层数169		2	{10301:1,10401:1,10402:2,10303:2}	169	1	1	1				1	0	
3000506		无尽副本层数169		2	{10401:1,10302:1,10303:1}	169	1	4	10	1250	1	6000	1	1	
3000507		无尽副本层数169		2		169	1	1	1				1	0	
3000508		无尽副本层数170	40010-40002-40003	2		170	1	1	1				4	1	
3000509		无尽副本层数170		2		170	1	1	1				1	0	
3000510		无尽副本层数170		2		170	1	1	1				1	0	
3000511		无尽副本层数171		2	{10201:2,10201:2}	171	1	1	1				1	0	
3000512		无尽副本层数171		2	{10202:1,10101:1}	171	1	3	2	1000			1	0	
3000513		无尽副本层数171		2	{10203:2,10101:2}	171	1	4	2	1250			1	1	
3000514		无尽副本层数172		2	{10401:2,10301:2}	172	1	1	1				1	0	
3000515		无尽副本层数172		2	{10402:1,10302:1}	172	1	3	2	1000			1	0	
3000516		无尽副本层数172		2	{10403:2,10303:2}	172	1	4	2	1250			1	1	
3000517		无尽副本层数173		2	{10201:2,10202:1,10203:1,10101:2}	173	1	1	1				1	0	
3000518		无尽副本层数173		2	{10101:2,10202:1,10203:1,10501:1}	173	1	1	1				1	1	
3000519		无尽副本层数173		2		173	1	1	1				1	0	
3000520		无尽副本层数174		2	{10301:1,10401:1,10302:1,10402:1,10303:1,10403:1}	174	1	1	1				1	0	
3000521		无尽副本层数174		2	{10401:1,10402:1,10303:1}	174	1	3	2	1500			1	1	
3000522		无尽副本层数174		2		174	1	1	1				1	0	
3000523		无尽副本层数175		2	{10201:2,10301:2}	175	1	1	1				1	0	
3000524		无尽副本层数175		2	{10202:1,10402:3}	175	1	1	1				1	0	
3000525		无尽副本层数175		2	{10203:2,10403:2}	175	1	4	2	1250			1	1	
3000526		无尽副本层数176		2	{10301:1,10302:1,10303:1,10401:1,10402:1,10403:1}	176	1	1	1				1	0	
3000527		无尽副本层数176		2	{10301:1,10402:2,10303:1,10501:1}	176	1	1	1				1	1	
3000528		无尽副本层数176		2		176	1	1	1				1	0	
3000529		无尽副本层数177		2	{10101:2,10401:2}	177	1	1	1				1	0	
3000530		无尽副本层数177		2	{10202:1,10402:1}	177	1	3	3	1000			1	0	
3000531		无尽副本层数177		2	{10203:2,10403:2}	177	1	4	2	1250			1	1	
3000532		无尽副本层数178		2	{10201:2,10202:1,10203:1,10101:2}	178	1	1	1				1	0	
3000533		无尽副本层数178		2	{10401:1,10402:1,10303:1}	178	1	3	2	1500			1	1	
3000534		无尽副本层数178		2		178	1	1	1				1	0	
3000535		无尽副本层数179		2	{10201:2,10202:1,10203:1,10303:2}	179	1	1	1				1	0	
3000536		无尽副本层数179		2	{10101:2,10202:1,10203:1}	179	1	4	10	1250	1	6000	1	1	
3000537		无尽副本层数179		2		179	1	1	1				1	0	
3000538		无尽副本层数180	40010-40002-40003	2		180	1	1	1				4	1	
3000539		无尽副本层数180		2		180	1	1	1				1	0	
3000540		无尽副本层数180		2		180	1	1	1				1	0	
3000541		无尽副本层数181		2	{10201:2,10101:2}	181	1	1	1				1	0	
3000542		无尽副本层数181		2	{10202:2,10101:2}	181	1	1	1				1	1	
3000543		无尽副本层数181		2	{10203:1,10101:1}	181	1	3	3	1500			1	0	
3000544		无尽副本层数182		2	{10401:2,10301:2}	182	1	1	1				1	0	
3000545		无尽副本层数182		2	{10402:1,10302:1}	182	1	3	2	1000			1	0	
3000546		无尽副本层数182		2	{10403:2,10303:2}	182	1	4	2	1250			1	1	
3000547		无尽副本层数183		2	{10201:2,10401:1,10402:1,10303:2}	183	1	1	1				1	0	
3000548		无尽副本层数183		2	{10101:2,10202:1,10203:1,10501:1}	183	1	1	1				1	1	
3000549		无尽副本层数183		2		183	1	1	1				1	0	
3000550		无尽副本层数184		2	{10101:2,10401:2}	184	1	1	1				1	0	
3000551		无尽副本层数184		2	{10102:2,10402:2}	184	1	4	1	1250			1	0	
3000552		无尽副本层数184		2	{10203:1,10303:1}	184	1	3	3	1500			1	1	
3000553		无尽副本层数185		2	{10401:1,10402:1,10403:1,10301:1,10302:1,10303:1}	185	1	1	1				1	0	
3000554		无尽副本层数185		2	{10201:2,10202:1,10203:1,10101:2}	185	1	4	2	1250			1	1	
3000555		无尽副本层数185		2		185	1	1	1				1	0	
3000556		无尽副本层数186		2	{10101:2,10201:2,10202:2}	186	1	1	1				1	0	
3000557		无尽副本层数186		2	{10101:2,10201:2,10203:2}	186	1	1	1				1	0	
3000558		无尽副本层数186		2	{10101:2,10201:2,10202:1,10203:1}	186	1	3	2	1250			1	1	
3000559		无尽副本层数187		2	{10401:2,10402:2,10303:2}	187	1	1	1				1	0	
3000560		无尽副本层数187		2	{10301:1,10402:2,10303:1,10501:1}	187	1	1	1				1	1	
3000561		无尽副本层数187		2		187	1	1	1				1	0	
3000562		无尽副本层数188		2	{10101:2,10203:2}	188	1	1	1				1	0	
3000563		无尽副本层数188		2	{10101:1,10202:1}	188	1	3	3	1250			1	0	
3000564		无尽副本层数188		2	{10201:2,10102:2,10103:1}	188	1	4	2	1250			1	1	
3000565		无尽副本层数189		2	{10401:2,10402:2,10303:2}	189	1	1	1				1	0	
3000566		无尽副本层数189		2	{10401:1,10402:1,10303:1}	189	1	4	10	1250		6000	1	1	
3000567		无尽副本层数189		2		189	1	1	1				1	0	
3000568		无尽副本层数190	40010-40002-40003	2		190	1	1	1				4	1	
3000569		无尽副本层数190		2		190	1	1	1				1	0	
3000570		无尽副本层数190		2		190	1	1	1				1	0	
3000571		无尽副本层数191		2	{10401:2,10301:2}	191	1	1	1				1	0	
3000572		无尽副本层数191		2	{10402:1,10302:1}	191	1	3	2	1000			1	0	
3000573		无尽副本层数191		2	{10403:2,10303:2}	191	1	4	2	1250			1	1	
3000574		无尽副本层数192		2	{10201:4,10102:2}	192	1	1	1				1	0	
3000575		无尽副本层数192		2	{10101:1,10203:1}	192	1	3	4	750			1	0	
3000576		无尽副本层数192		2	{10101:2,10201:2,10203:1,10202:1}	192	1	1	1				1	1	
3000577		无尽副本层数193		2	{10401:1,10402:1,10403:1,10301:1,10302:1,10303:1}	193	1	1	1				1	0	
3000578		无尽副本层数193		2	{10201:2,10102:1,10103:1,10501:1}	193	1	1	1				1	1	
3000579		无尽副本层数193		2		193	1	1	1				1	0	
3000580		无尽副本层数194		2	{10201:2,10101:2}	194	1	1	1				1	0	
3000581		无尽副本层数194		2	{10202:1,10101:1}	194	1	3	3	1250			1	0	
3000582		无尽副本层数194		2	{10203:2,10101:2}	194	1	4	2	1250			1	1	
3000583		无尽副本层数195		2	{10301:1,10401:1}	195	1	3	4	500			1	0	
3000584		无尽副本层数195		2	{10302:1,10402:1}	195	1	3	4	500			1	0	
3000585		无尽副本层数195		2	{10303:2,10403:2}	195	1	4	2	1250			1	1	
3000586		无尽副本层数196		2	{10201:2,10202:1,10203:1,10101:2}	196	1	1	1				1	0	
3000587		无尽副本层数196		2	{10301:1,10402:2,10303:1,10501:1}	196	1	1	1				1	1	
3000588		无尽副本层数196		2		196	1	1	1				1	0	
3000589		无尽副本层数197		2	{10101:2,10202:2}	197	1	1	1				1	0	
3000590		无尽副本层数197		2	{10101:1,10201:1}	197	1	3	4	750			1	0	
3000591		无尽副本层数197		2	{10203:1,10101:1}	197	1	3	6	500			1	1	
3000592		无尽副本层数198		2	{10301:2,10402:2}	198	1	1	1				1	0	
3000593		无尽副本层数198		2	{10303:2,10403:2}	198	1	1	1				1	0	
3000594		无尽副本层数198		2	{10401:2,10402:2,10303:2}	198	1	1	1				1	1	
3000595		无尽副本层数199		2	{10101:2,10202:1,10203:1}	199	1	3	2	750			1	0	
3000596		无尽副本层数199		2	{10401:1,10402:1,10303:2}	199	1	4	10	1250	1	6000	1	1	
3000597		无尽副本层数199		2		199	1	1	1				1	0	
3000598		无尽副本层数200	40010-40002-40003	2		200	1	1	1				4	1	
3000599		无尽副本层数200		2		200	1	1	1				1	0	
3000600		无尽副本层数200		2		200	1	1	1				1	0	
				2											
				2											
				2											
				2											
				2											
4000001		联机副本1	40013	2		20	1	1	1				2	1	
4000002		联机副本2	40101	2		25	1	1	1				2	1	
4000003		联机副本3	40301	2		30	1	1	1				2	1	
4000004		联机副本3	7	2		30	1	1	1				2	0	
4000005		联机副本3	8	2		30	1	1	1				2	0	
															
5000001		卡巴拉关卡1波1	4000-4000-4000-4000	2		20	1	1	1				2	0	
5000002		卡巴拉关卡1波2	4000-4000-4000-4010	2		20	1	1	1				2	0	
5000003		卡巴拉关卡1波3	4000-4000-4030-4010	2		20	1	1	1				2	0	
5000004		卡巴拉关卡1波4	4000-4000-4030-4040	2		20	1	1	1				2	0	
5000011		卡巴拉关卡2波1	4000-4000-4000-4010	2		20	1	1	1				2	0	
5000012		卡巴拉关卡2波2	4000-4050-4000-4010	2		20	1	1	1				2	0	
5000013		卡巴拉关卡2波3	4000-4010-4030-4010	2		20	1	1	1				2	0	
5000014		卡巴拉关卡2波4	4000-4010-4030-4050	2		20	1	1	1				2	0	
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
101	低阶AST近战	新1-1简单波1	650002	2		1	1	1	1				1	0	
102	低阶AST远程	新1-1简单波1	1020	2		1	1	1	1				1	0	
103	低阶AST综合	新1-1简单波1	1050	2		1	1	1	1				1	0	
104	高阶AST近战	新1-1简单波1	1060	2		1	1	1	1				1	0	
105	高阶AST远程	新1-1简单波1	1070	2		1	1	1	1				1	0	
106	高阶AST综合	新1-1简单波1	1080	2		1	1	1	1				1	0	
107	低阶机械近战	新1-1简单波1	2000	2		1	1	1	1				1	0	
108	低阶机械远程	新1-1简单波1	2020	2		1	1	1	1				1	0	
109	低阶机械综合	新1-1简单波1	2010	2		1	1	1	1				1	0	
110	高阶机械近战	新1-1简单波1	2030	2		1	1	1	1				1	0	
111	高阶机械远程	新1-1简单波1	2050	2		1	1	1	1				1	0	
112	高阶机械综合	新1-1简单波1	2040	2		1	1	1	1				1	0	
113	低阶DEM近战	新1-1简单波1	3000	2		1	1	1	1				1	0	
114	低阶DEM远程	新1-1简单波1	3010	2		1	1	1	1				1	0	
115	低阶DEM综合	新1-1简单波1	3020	2		1	1	1	1				1	0	
116	高阶DEM近战	新1-1简单波1	3030	2		1	1	1	1				1	0	
117	高阶DEM远程	新1-1简单波1	3040	2		1	1	1	1				1	0	
118	高阶DEM综合	新1-1简单波1	3050	2		1	1	1	1				1	0	
119	低阶能量体近战	新1-1简单波1	4000	2		1	1	1	1				1	0	
120	低阶能量体远程	新1-1简单波1	4010	2		1	1	1	1				1	0	
121	低阶能量体综合	新1-1简单波1	4020	2		1	1	1	1				1	0	
122	高阶能量体近战	新1-1简单波1	4030	2		1	1	1	1				1	0	
123	高阶能量体远程	新1-1简单波1	4040	2		1	1	1	1				1	0	
124	高阶能量体综合	新1-1简单波1	4050	2		1	1	1	1				1	0	
															
6010101		日常祈愿1-1	4000-4000-4000-4000-4030-4030	2		19	1	1	1				1	0	
6010102		日常祈愿1-2	4000-4000-4000-4000-4030-4030	2		19	1	1	1				1	0	
6010103		日常祈愿1-3	4000-4000-4000-4000-4030-4030	2		19	1	1	1				1	0	
6010104		日常祈愿1-4	4000-4000-4000-4030-4030-4030	2		19	1	1	1				1	0	1
6010105		日常祈愿1-5	4000-4000-4000-4030-4030-4030	2		19	1	1	1				1	0	
6010106		日常祈愿1-6	4000-4000-4000-4030-4030-4030	2		19	1	1	1				1	0	
6010107		日常祈愿1-7	4000-4000-4000-4030-4030-2040	2		19	1	1	1				1	0	
6010201		日常祈愿2-1	4000-4000-4000-4000-4030-4030	2		30	1	1	1				1	0	
6010202		日常祈愿2-2	4000-4000-4000-4030-4030-2040	2		30	1	1	1				1	0	
6010203		日常祈愿2-3	4000-4000-4000-4000-4030-4030	2		30	1	1	1				1	0	
6010204		日常祈愿2-4	4000-4000-4000-4030-4030-2040	2		30	1	1	1				1	0	
6010205		日常祈愿2-5	4000-4000-4000-4000-4030-4030	2		30	1	1	1				1	0	1
6010206		日常祈愿2-6	4000-4000-4000-4030-4030-4030	2		30	1	1	1				1	0	
6010207		日常祈愿2-7	4000-4000-4000-4030-4030-2040	2		30	1	1	1				1	0	
6010301		日常祈愿3-1	4000-4000-4000-4000-4030-4030	2		42	1	1	1				1	0	
6010302		日常祈愿3-2	4000-4000-4000-2040-4030-4030	2		42	1	1	1				1	0	
6010303		日常祈愿3-3	4000-4000-4000-4030-4030-4030	2		42	1	1	1				1	0	
6010304		日常祈愿3-4	4000-4000-2040-2040-4030-4030	2		42	1	1	1				1	0	
6010305		日常祈愿3-5	4000-4000-4000-4030-4030-4030	2		42	1	1	1				1	0	1
6010306		日常祈愿3-6	4000-4000-4030-4030-2040-2040	2		42	1	1	1				1	0	
6010307		日常祈愿3-7	4000-4000-4000-4030-4030-20001	2		42	1	1	1				1	0	
6010401		日常祈愿4-1	4000-4000-4000-4030-4030-4030	2		52	1	1	1				1	0	
6010402		日常祈愿4-2	4000-4000-2040-2040-4030-4030	2		52	1	1	1				1	0	
