	剧本号	约会类型(1主线2日常4特殊5外传）	条件	分支节点权重	触发几率	名称	文本内容	文字显示方式	特殊标注文字配置	文字框	选项类型	特殊选项	插入图片	插入图片1	插入图片2	插入图片3	快进停止	跳转（选项）	注释	添加标记	删除标记	人物模型1	模型出现方式1	模型消失方式1	人物动作1	快进时是否忽略1	人物面部1	表情包1	表情动作1	站位1	坐标偏移1	大小1	人物路径2	模型出现方式2	模型消失方式2	人物动作2	快进时是否忽略2	人物面部2	表情包2	表情动作2	站位2	坐标偏移2	大小2	人物模型3	模型出现方式3	模型消失方式3	人物动作3	快进时是否忽略3	人物面部3	表情包3	表情动作3	站位3	坐标偏移3	大小3	抖动效果参数	抖动对象(0:背景，1：模型1,2：模型2,3：模型3)	电话表现路径	电话表现动作	特效	背景	背景出现	背景效果(1：灰色，2：红色)	背景大小	运镜时间	背景坐标(中心点偏移)	bgm	背景音大小(1-100)	语音	角色嘴部动画	场景音效	普通音效	cg	CG锁定时间	事件类型	评分	显示评分	是否隐藏ui	一段时间后自动下一句（单位毫秒）	是否回忆	是否旁白	调用短信短信	奖励内容	重复完成奖励内容	可完成次数	视频	视频	结局	节点消耗	节点奖励	小游戏	规则	随机文本1	随机文本2	外传结局	解锁结局	事件结算内容	外传结算内容（初次达成）	外传结算内容（多次达成）	额外奖励
145601402	103010614	1	{}		100		我拨通了琴里的电话，准备再次邀请她过来泡温泉。	1	{}				{}					145601403													{}											{}											{}												{}	sound/bgm/date_008.mp3																{}	{}					{}	{}		{}					{}	{}	{}	{}
145601403	103010614	1	{}		100	1	琴里，之前的事情处理完了吗？	1	{}				{}					145601404													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145601404	103010614	1	{}		100		不等琴里回答，我听到了电话里令音的声音。	1	{}				{}					145601405													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145601405	103010614	1	{}		100	村雨令音	呼……原来只是之前没见过的飞鸟啊？	1	{}				{}					145601406													{}											{}											{}				1	1	1						{}				1													{}	{}					{}	{}		{}					{}	{}	{}	{}
145601406	103010614	1	{}		100	五河琴里	这个废物雷达，看样子和笨蛋哥哥一样，需要升级了。	1	{}				{}					145601407													{}											{}											{}				effect/dianhua/dianhua	dianhua	1						{}				1													{}	{}					{}	{}		{}					{}	{}	{}	{}
145601407	103010614	1	{}		100	1	什么啊！又扯上我！	1	{}				{}					145601408													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145601408	103010614	1	{}		100	五河琴里	你别插话啦，等我先把这里的事情安排完。	1	{}				{}					145601409													{}											{}											{}				effect/dianhua/dianhua	dianhua	1						{}				1													{}	{}					{}	{}		{}					{}	{}	{}	{}
145601409	103010614	1	{}		100	村雨令音	司令！左舷翼又发现不明飞行物体在接近。	1	{}				{}					145601410													{}											{}											{}				1	1	1						{}				1													{}	{}					{}	{}		{}					{}	{}	{}	{}
145601410	103010614	1	{}		100	五河琴里	真是的，又是什么该死的飞鸟吗？把神无月叫回来。	1	{}				{}				1	145601411													{}											{}											{}				effect/dianhua/dianhua	dianhua	1						{}				1													{}	{}					{}	{}		{}					{}	{}	{}	{}
145601411	103010614	1	{}		100	村雨令音	这种事情我自己也可以处理。	1	{}				{}								401										{}											{}											{}				1	1	1						{}				1													{}	{}					{}	{}		{}					{"sign":[603]}	{}	{}	{}
																																																																																																			
145601501	103010615	1	{}		100		 	1	{}				{}					145601502	4												{}											{}											{}							scene/bg/bg_wanoudian1.png	1		1.3	-1	{"x":0,"y":0}												1	1				{}	{}					{}	{}		{}					{}	{}	{}	{}
145601502	103010615	1	{}		100		趁着琴里赶过来的时间，我带四糸乃到玩偶店去取补好的鸭子手偶。	1	{}				{}					145601503				10303	3							2	{}	1.3										{}											{}												{}	sound/bgm/date_017.mp3																{}	{}					{}	{}		{}					{}	{}	{}	{}
145601503	103010615	1	{}		100	四糸乃	好，好可爱。	1	{}				{}					145601504				1			id_normal_6						{}											{}											{}												{}				1													{}	{}					{}	{}		{}					{}	{}	{}	{}
145601504	103010615	1	{}		100		修补好的鸭子手偶与新的一模一样，这下四糸乃应该开心了。	1	{}				{}					145601505				1									{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145601505	103010615	1	{}		100	四糸奈	嗯嗯，好久没见过这么可爱的玩偶了。	1	{}				{}					145601506				1			id1_tuzi						{}											{}											{}												{}				1													{}	{}					{}	{}		{}					{}	{}	{}	{}
145601506	103010615	1	{}		100	1	四糸乃喜欢就好。	1	{}				{}					145601507				1									{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145601507	103010615	1	{}		100	四糸奈	话说琴里小姐还没赶过来吗？	1	{}				{}					145601508				1			id1_tuzi						{}											{}											{}												{}				1													{}	{}					{}	{}		{}					{}	{}	{}	{}
145601508	103010615	1	{}		100	1	嗯……应该在路上了。	1	{}				{}					145601509				1									{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145601509	103010615	1	{}		100	四糸奈	之前因为出门太着急了，完全没吃饱呢。	1	{}				{}					145601510				1			id1_tuzi						{}											{}											{}												{}				1													{}	{}					{}	{}		{}					{}	{}	{}	{}
145601510	103010615	1	{}		100	1	这样啊……那我们再去吃点东西吧。	1	{}				{}					145601511				1									{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145601511	103010615	1	{}		100		 	1	{}				{}					145601512						3							{}											{}											{}												{}												1	1				{}	{}					{}	{}		{}					{}	{}	{}	{}
145601512	103010615	1	{}		100		 	1	{}				{}					145601513													{}											{}											{}							scene/bg/bg_xicanting.png	1		1.3	-1	{"x":0,"y":0}												1	1				{}	{}					{}	{}		{}					{}	{}	{}	{}
145601513	103010615	1	{}		100		于是，我们来到了附近的餐厅。	1	{}				{}					145601514				10303	3							2	{}	1.3										{}											{}												{}	sound/bgm/date_007.mp3																{}	{}					{}	{}		{}					{}	{}	{}	{}
145601514	103010615	1	{}		100	1	四糸乃，吃饭的时候就把它放下去嘛。	1	{}				{}					145601515				1									{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145601515	103010615	1	{}		100	四糸乃	……不，不用。	1	{}				{}					145601516				1			id_normal_12						{}											{}											{}												{}				1													{}	{}					{}	{}		{}					{}	{}	{}	{}
145601516	103010615	1	{}		100		四糸乃抱着那个鸭子手偶，久久不愿撒手。	1	{}				{}					145601517				1									{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145601517	103010615	1	{}		100	四糸奈	真是的，我都有些羡慕了呢。	1	{}				{}				1	145601518				1			id1_tuzi						{}											{}											{}												{}				1													{}	{}					{}	{}		{}					{}	{}	{}	{}
145601518	103010615	1	{}		100		看到四糸乃喜欢的样子，我也觉得十分开心。	1	{}				{}									1									{}											{}											{}												{}																	{}	{}					{}	{}		{}					{"sign":[602]}	{}	{}	{}
																																																																																																			
145601601	103010616	1	{}		100		 	1	{}				{}					145601602	4												{}											{}											{}							scene/bg/bg_wuding.png	1		1.3	-1	{"x":0,"y":0}												1	1				{}	{}					{}	{}		{}					{}	{}	{}	{}
145601602	103010616	1	{}		100		想起刻字犯人的事，我想着也许她还在天台等我……于是赶回了学校。	1	{}				{}					145601603													{}											{}											{}												{}	sound/bgm/date_002.mp3																{}	{}					{}	{}		{}					{}	{}	{}	{}
145601603	103010616	1	{}		100		没想到，那个女孩竟然还真的在，只是依然沉默不语。	1	{}				{}					145601604													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145601604	103010616	1	{}		100	1	不愿意说吗？	1	{}				{}					145601605													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145601605	103010616	1	{}		100		女孩和我僵持了有一段时间，没有开口的意思。	1	{}				{}					145601606													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145601606	103010616	1	{}		100	女孩	……	1	{}				{}					145601607													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145601607	103010616	1	{}		100	1	那就跟我去道歉吧，这种事很过分哦。	1	{}				{}					145601608													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145601608	103010616	1	{}		100	女孩	我不想去……	1	{}				{}					145601609													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145601609	103010616	1	{}		100	1	诶？你……怎么可以这样？	1	{}				{}					145601610													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145601610	103010616	1	{}		100	女孩	你以为我愿意吗……	1	{}				{}					145601611													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145601611	103010616	1	{}		100		她的语气颤抖着，摸着栏杆上的刻痕。	1	{}				{}					145601612													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145601612	103010616	1	{}		100	1	诶？……	1	{}				{}					145601613													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145601613	103010616	1	{}		100		 	1	{}				{}					145601614													{}											{}											{}							scene/bg/bg_wuding.png	1		1.3	-1	{"x":51,"y":0}												1	1				{}	{}					{}	{}		{}					{}	{}	{}	{}
145601614	103010616	1	{}		100	女孩	你知道我遭遇了什么吗……男朋友和别的女孩约会……并且抛弃了我。	1	{}				{}					145601615													{}											{}											{}												{}	sound/bgm/date_002.mp3																{}	{}					{}	{}		{}					{}	{}	{}	{}
145601615	103010616	1	{}		100	1	……原来是失恋了吗？	1	{}				{}					145601616													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145601616	103010616	1	{}		100	1	那么，那个是纪念日之类的东西吗？	1	{}				{}					145601617													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145601617	103010616	1	{}		100	女孩	那个是我的生日……我只是希望他能看到……或者可以在那天回心转意。	1	{}				{}					145601618													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145601618	103010616	1	{}		100	1	原来如此……真的很可怜……	1	{}				{}					145601619													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145601619	103010616	1	{}		100	1	不过，用这种方式发泄是解决不了问题的。	1	{}				{}					145601620													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145601620	103010616	1	{}		100	1	如果不重新振作起来，是不会遇到新的恋情哦！	1	{}				{}					145601621													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145601621	103010616	1	{}		100	女孩	诶？	1	{}				{}					145601622													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145601622	103010616	1	{}		100	1	明白了吗？	1	{}				{}					145601623													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145601623	103010616	1	{}		100	女孩	为什么我没想到……	1	{}				{}					145601624													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145601624	103010616	1	{}		100		女孩似乎想通了什么心事，有些恍惚地走向楼梯口……	1	{}				{}				1	145601625													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145601625	103010616	1	{}		100		她应该会振作起来的吧？	1	{}				{}																		{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
																																																																																																			
145601701	103010617	1	{}		100		 	1	{}				{}					145601702	4												{}											{}											{}							scene/bg/bg_yewanjiedao.png	1		1.3	-1	{"x":0,"y":0}												1	1				{}	{}					{}	{}		{}					{}	{}	{}	{}
145601702	103010617	1	{}		100		在浴场门口的街道等待了许久，琴里终于出现了。	1	{}				{}					145601703				10504	3							2	{}	1.3										{}											{}												{}	sound/bgm/date_008.mp3																{}	{}					{}	{}		{}					{}	{}	{}	{}
145601703	103010617	1	{}		100	五河琴里	笨蛋老哥，你在等我？	1	{}				{}					145601704				1			id_pose_7		id_look_1				{}											{}											{}												{}				1													{}	{}					{}	{}		{}					{}	{}	{}	{}
145601704	103010617	1	{}		100	1	对啊……你怎么了啊？看起来不是很开心。	1	{}				{}					145601705				1									{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145601705	103010617	1	{}		100	五河琴里	棒棒糖吃完了……我能开心吗。	1	{}				{}					145601706				1			id_normal_12						{}											{}											{}												{}				1													{}	{}					{}	{}		{}					{}	{}	{}	{}
145601706	103010617	1	{}		100	1	哈啊？难道泡温泉的时候也需要吃棒棒糖？	1	{}				{}					145601707				1									{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145601707	103010617	1	{}		100	五河琴里	那是当然啊，泡温泉的时候，棒棒糖可是可以增加乐趣的啊！	1	{}				{}					145601708				1			id_favor3_1						{}											{}											{}												{}				1													{}	{}					{}	{}		{}					{}	{}	{}	{}
145601708	103010617	1	{}		100	1	真拿你没办法……	1	{}				{}					145601709				1									{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145601709	103010617	1	{}		100		我叹了口气，向着附近的超市走去。	1	{}				{}					145601710				1			id_pose_1		id_look_1				{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145601710	103010617	1	{}		100		 	1	{}				{}					145601711						3							{}											{}											{}												{}												1	1				{}	{}					{}	{}		{}					{}	{}	{}	{}
145601711	103010617	1	{}		100		 	1	{}				{}					145601712													{}											{}											{}							scene/bg/bg_chaoshi.png	1		1.3	-1	{"x":0,"y":0}												1	1				{}	{}					{}	{}		{}					{}	{}	{}	{}
145601712	103010617	1	{}		100	1	哎呀，忘记问琴里要买什么口味的了……	1	{}				{}					145601713													{}											{}											{}												{}	sound/bgm/date_018.mp3																{}	{}					{}	{}		{}					{}	{}	{}	{}
145601713	103010617	1	{}		100	1	要，怎么办呢？	1	{}				{}					145601714													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145601714	103010617	1	{}		100		我看着琳琅满目的棒棒糖，一时间无法下手。	1	{}				{}				1	145601715													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145601715	103010617	1	{}		100	1	棒棒糖的作用，应该和口香糖差不多吧。	1	{}				{}					145601716-145601717-145601718	5												{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145601716	103010617	1	{}		100	1	榴莲味的棒棒糖……有可能吗？	1	{}				{}					145601719	1												{}											{}											{}							scene/bg/bg_chaoshi.png				-1	{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
